Prj_Code,SiteCode,SiteName,PropertyName,RefugeCode,Ownership,Region,City,County,State,PrimaryContact,SecondContact,PhoneNumber,Latitude,Longitude,Elevation,Class,Longevity,Origin
9,OR-CENTL,Center Lake,,,,,,,OR,,,,,,,,,
9,OR-CHLIN,Cheltenham/Lincoln,,,,,,,OR,,,,,,,,,
,OR-DAN,Dan,,,,,Corvallis,,OR,,,,44.6038917,-123.3323389,,Pond,Temporary,Artificial
2,OR-DEMP,Dement Pond,,,,,,Coos,OR,County Roads Dept.,,,43.137166,-124.194603,,Pond,Permanent,Natural
2,OR-DIX01,Dixonville 1,,,,,,Douglas,OR,Jenny Gilman,,,43.21082,-123.211825,,Pond,Permanent,Natural
2,OR-DIX02,Dixonville 2,,,,,,,OR,,,,43.212049,-123.211582,,,,
9,OR-DIXCR,Dixonville Creek,,,,,,,OR,,,,,,,,,
2,OR-DOG,Dog Pond,,,,,Rogue River,,OR,Robert Lack and Beverly,5412101981,5418262248,42.52907,-123.14541,,Pond,Permanent,Natural
2,OR-DOUT,Dried-out Pond,,,,,,Jackson,OR,,,,42.3213,-122.9808,,Ditch,Temporary,Natural
9,OR-DWALM,DWA Last Minute,,,,,,,OR,,,,,,,,,
2,OR-DWALT,DWA-Alt,Denman Wetland Area,,,,,Jackson,OR,,,,42.450211,-122.8705,,Pond,Temporary,Natural
2,OR-DWAMA,DWA-Main,Denman Wetland Area,,,,,Jackson,OR,,,,42.45001,-122.869838,,Pond,Temporary,Natural
9,OR-DWLFT,DWA Left Pond,,,,,,,OR,,,,,,,,,
9,OR-ECD00,ECD Pond 0,,,,,,,OR,,,,,,,,,
9,OR-ECD01,ECD Pond 1,,,,,,,OR,,,,,,,,,
9,OR-ECD02,ECD Pond 2,,,,,,,OR,,,,,,,,,
9,OR-ECD03,ECD Pond 3,,,,,,,OR,,,,42.683324,-122.73319,,,,
9,OR-ECD04,ECD Pond 4,,,,,,,OR,,,,42.683324,-122.73319,,,,
2,OR-ECD05,ECD Pond 5,,,,,,,OR,,,,42.683324,-122.73319,,Stream,,
9,OR-ECDT5,ECD Temporary-5,,,,,,,OR,,,,42.68572,-122.735141,,,,
9,OR-ECDT6,ECD Temporary-6,,,,,,,OR,,,,42.68572,-122.735141,,,,
9,OR-ECDT7,ECD Temporary-7,,,,,,,OR,,,,42.68572,-122.735141,,,,
9,OR-EHMP1,EHRV Mid-pond 1,,,,,,,OR,,,,,,,,,
9,OR-EHMP2,EHRV Mid-pond 2,,,,,,,OR,,,,,,,,,
9,OR-EHRV1,EHRV Pond 1,,,,,,,OR,,,,,,,,,
9,OR-EHRV6,EHRV Pond 6,,,,,,,OR,,,,,,,,,
,OR-ELAKE,East Lake,,,,,,Deschutes,OR,,,,43.728511,-121.207064,6388,Lake,Permanent,
2,OR-FANNO,Fanno Creek Pond,,,,,,Deschutes,OR,,,,45.467163,-122.790306,,,,
,OR-FFNA,Foster Floodplain Natural Area,,,,,,,OR,Laura Guderyahn,,,45.473417,-122.54899,,,,
,OR-FLOR,Florence Point Park,Florence Point Park,,,,,Washington,OR,,,,45.456098,-122.75353,,,,
2,OR-GWS,Grey Wolf Site,,,,,,Deschutes,OR,,,,43.8086,-121.493842,,Pond,Temporary,
9,OR-HEMH,Hemholtz Pond,,,,,,,OR,,,,,,,,,
9,OR-HOLD,Holding Pond,,,,,,,OR,,,,,,,,,
9,OR-ILS,Island Lake Subpond,,,,,,,OR,,,,,,,,,
2,OR-JACK,Jacksonville,,,,,Jacksonville,Jackson,OR,None. Park and walk through fence.,,,42.324157,-122.984172,,Pond,Semi-permanent,Artificial
2,OR-JULIE,Julies Pond,,,,,,Jackson,OR,,,,42.318946,-122.984961,,Pond,Temporary,Artificial
,OR-KELLY,Kelly Creek Fish Pond,ALSO KNOW AS OR-KELLYCR,,CITY,,GRESHAM,Multnomah,OR,LAURA GUDERYAHN,,,45.486267,-122.381752,,Pond,Semi-permanent,Artificial
9,OR-LRP,Lone Rock Pond,,,,,,,OR,,,,,,,,,
,OR-MBE,Meadowbrook Marsh,ALSO CALLED MB MARSH,,CITY,,GRESHAM,Multnomah,OR,LAURA GUDERYAHN,,,45.3879,-122.3458,,Pond,,
2,OR-MHCC,MHCC,Mt Hood Community College,,,,,Multnomah,OR,Laura Gudergahm,,,45.518331,-122.388318,,Wetland,Other,
9,OR-MOBCR,Mooney BSA Creek,Mooney BSA,,,,,,OR,,,,,,,,,
,OR-MOBPD,,,,,,,,OR,,,,,,,,,
2,OR-MOBSA,Mooney BSA Pond,Mooney BSA,,,,,Douglas,OR,Ken Mckillip,,5416795151,43.077777,-123.604552,,Pond,Temporary,Artificial
2,OR-MOONY,Mooney Next Door,Mooney BSA,,,,,,OR,Ken McKillip,,5416795751,43.07722,-123.60406,,Pond,,Artificial
2,OR-MOSQU,Mosquito Pond,Mooney BSA,,,,,,OR,,,,43.03585,-122.362056,,Wetland,Temporary,Natural
2,OR-NEW,New Pond,,,,,Rogue River,,OR,Robert Lack,5412101987,5418262248,42.52897,-123.14169,,Pond,Permanent,
9,OR-OWP,Old Willies Pond,,,,,,,OR,,,,,,,,,
,OR-P156G,P156G,Gresham Project,,,,,Multnomah,OR,,,,45.4811,-122.405753,129,Pond,Permanent,
,OR-P30GP,P30 Gresham,Gresham Project,,,,,Multnomah,OR,,,,45.480799,-122.374694,,,,
2,OR-PADLE,Paddle Boat,,,,,Rogue River,Josephine,OR,Robert Lack,,,42.5296,-123.1475,,Pond,Permanent,Natural
9,OR-PERM,Perm Pond near Barry Pond,,,,,,,OR,,,,,,,,,
2,OR-PIN02,La Pine 2,,,,,,,OR,,,,43.67348,-121.53404,,Pond,Temporary,Artificial
2,OR-PIN03,La Pine 3,,,,,,,OR,,,,43.67403,-121.53266,,,,
2,OR-PIN1A,La Pine 1A,,,,,,,OR,Jay Bowerman,,,43.675,-121.529167,,Pond,Temporary,Artificial
2,OR-PIN1B,La Pine 1B,,,,,,,OR,,,,43.675,-121.529167,,,,
2,OR-PN01,La Pine 1,,,,,,,OR,,,,43.67417,-121.53251,,,,
2,OR-PN4.1,La Pine 4 Option 1,,,,,,,OR,,,,43.675,-121.529167,,Pond,Temporary,Artificial
2,OR-PN4.2,La Pine 4 Option 2,,,,,,,OR,,,,43.675,-121.529167,,Pond,Temporary,Artificial
9,OR-PNOLD,La Pine Older Pond,,,,,,,OR,,,,,,,,,
9,OR-PNOXB,La Pine Oxbow,,,,,,,OR,,,,,,,,,
9,OR-RCP,Rock Creek Pond,,,,,,,OR,,,,,,,,,
2,OR-SLDEE,Dee,Sky Lakes Wilderness,,,,,,OR,,,,42.520708,-122.243843,,Pond,,
2,OR-SLNOR,North,Sky Lakes Wilderness,,,,,,OR,,,,42.661316,-122.225496,,Lake,Permanent,Natural
2,OR-SPYGL,Spyglass,Spyglass,,Private,,,Washington,OR,,,,45.541252,-122.844509,60,Permanent,,
9,OR-STINK,Old Stinky,,,,,,,OR,,,,,,,,,
2,OR-TBS,TailBiter,,,,,,,OR,,,,43.8061,-121.49278,,Pond,Temporary,Natural
9,OR-TERRA,Terrabonne,,,,,,,OR,,,,,,,,,
,OR-THNP,Tadpole Pond,Tualatin Hills Nature Park,THNP,,,,Washington,OR,,,,45.501728,-122.83802,58,Pond,Temporary,
,OR-THNPE,East,Tualatin Hills Nature Park,THNP,,,,Washington,OR,,,,45.50194,-122.837872,,Pond,Temporary,
,OR-THNPW,West (she calls south),Tualatin Hills Nature Park,THNP,,,,Washington,OR,,,,45.501323,-122.837844,,Pond,Temporary,
,OR-TILLA,Tillamook,,,,,Tillamook,Tillamook,OR,,,,45.452744,-123.846282,22,,,
5,OR-TLT01,Riverboat Unit,Tualatin River National Wildlife Refuge,TLT,,1,,Washington,OR,,,,45.40398,-122.88647,,,,
5,OR-TLT02,Morand Unit,Tualatin River National Wildlife Refuge,TLT,,1,,Washington,OR,,,,45.3927,-122.82287,,,,
5,OR-TLT03,TLT03,Tualatin River National Wildlife Refuge,TLT,,1,,Washington,OR,,,,45.38126,-122.8358,,,,
2,OR-TOMP,Tom Pearce Pond,Tom Pearce Park,,,,,Washington,OR,,,,42.4287,-123.2816,,Pond,Permanent,Natural
9,OR-TRIMP,Trimbull Pond,,,,,,,OR,,,,,,,,,
9,OR-UPP,Upper Pond,,,,,,,OR,,,,,,,,,
3,OSMP98,OSMP #98,,,OSMP,,Boulder,Boulder,CO,OSMP,,,39.92002,-105.24358,1854,Pond,Temporary,Natural
1,P06,P-06,Henry Coe State Park,HC,California State Parks,,Gilroy,Santa Clara,CA,Tim Reilly,,8316239456,37.14623,-121.405916,490,Pond,Semi-permanent,Artificial
1,P08,P-08,Henry Coe State Park,HC,California State Parks,,Gilroy,Santa Clara,CA,Tim Reilly,,8316239456,37.13751,-121.418606,685,Pond,Permanent,Artificial
1,P10,Fish and Game Pond,Henry Coe State Park,HC,California State Parks,,Gilroy,Santa Clara,CA,Tim Reilly,,8316239456,37.130297,-121.419344,648,Pond,Permanent,Artificial
1,P19,Scherrer Pond,Henry Coe State Park,HC,California State Parks,,Gilroy,Santa Clara,CA,Tim Reilly,,8316239456,37.124332,-121.374193,342,Pond,Permanent,Artificial
1,P20,P-20,Henry Coe State Park,HC,California State Parks,,Gilroy,Santa Clara,CA,Tim Reilly,,8316239456,37.112303,-121.371803,567,Pond,Permanent,Artificial
5,PA-ERE01,Moist Soil Unit #20,Erie National Wildlife Refuge,ERE,,5,,,PA,,,,41.6066,-79.9555,,,,
5,PA-ERE02,Headquarters Pool,Erie National Wildlife Refuge,ERE,,5,,,PA,,,,41.6296,-79.9615,,,,
5,PA-ERE06,Tsuga Trail Pond,Erie National Wildlife Refuge,ERE,,5,,,PA,,,,41.62525,-79.95992,,,,
3,Perry1,Perry Park Culvert (W side of road),,,Douglas County Open Space,,Larkspur,Douglas,CO,Douglas County Open Space,,,39.25562,-104.98961,1963,Stream,Semi-permanent,Artificial
3,Perry2,Perry Park Gateway,,,Douglas County Open Space,,Larkspur,Douglas,CO,Douglas County Open Space,,,39.24012,-104.95708,1972,Pond,Permanent,Artificial
3,Pickup,Pick up Pond,,,Private,,Broomfield,Superior,CO,Private,,,39.94191,-105.15887,1698,Pond,Permanent,Artificial
1,PLOS,Plano Oasis,Henry Coe State Park,HC,California State Parks,,Gilroy,Santa Clara,CA,Tim Reilly,,8316239456,37.14969,-121.373873,429,Pond,Temporary,Natural
1,POGCP,Poison Oak,Joseph Grant County Park,GCP,Santa Clara County Parks,,Alum Rock,Santa Clara,CA,,,,37.304184,-121.69777,502,Pond,Temporary,Artificial
1,Pond14,Pond14,East Bay Municipal Utility District North of Alhambra Rd,MUD,East Bay Municipal Utility District,,,Contra Costa,CA,EBMUD,,,37.984746,-122.21356,,,Temporary,
1,Pond21,Pond21,East Bay Municipal Utility District North of Alhambra Rd,MUD,East Bay Municipal Utility District,,,Contra Costa,CA,EBMUD,,,37.975976,-122.208199,,,Permanent,
,PORTLAND,Portland,,,,,,,OR,,,,,,,,,
1,PPKBOR,Pumpkin,Blue Oaks Ranch Reserve,BOR,UC-Berkeley,,San Jose,Santa Clara,CA,Mike Hamilton,Jeff Wilcox,4247045908,37.392472,-121.743431,698,Pond,Temporary,Artificial
3,Prairie1,Prairie Canyon Ranch Pond 1,,,Douglas County Open Space,,,Douglas,CO,Douglas County Open Space,,,39.30806,-104.72062,2018,,Permanent,Artificial
3,Prairie2,Prairie Canyon Ranch Pond 2,,,Douglas County Open Space,,,Douglas,CO,Douglas County Open Space,,,39.30642,-104.71992,2021,Pond,Permanent,Artificial
,PRBEACH,Newt Beach,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,,Alameda,CA,,,,37.6744864,-121.98385,407,,Permanent,
,PRCANADA,Canada,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,,Alameda,CA,,,,37.664645,-121.9759,408,,Permanent,
,PRCRATER,Crater Pond,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,,Alameda,CA,,,,37.676933,-121.95765,391,,Permanent,
,PREDEN,Eden Pond,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,,Alameda,CA,,,,37.6584448,-121.96987,340,,Permanent,
,PRISEN,Isengard,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,,Alameda,CA,,,,37.6654798,-121.97102,462,,,
123,PRJIVE,Jive turkey,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Terry Neumann,,,37.641453,-121.962305,319,Pond,Temporary,Artificial
,PRKING,King crab,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,,Alameda,CA,,,,37.665066,-121.981924,317,,,
1,PRNTH1,PRNTH1,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.670918,-121.956277,406,Pond,Permanent,Artificial
1,PRNTH2,PRNTH2,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.671443,-121.962415,414,Pond,Semi-permanent,Artificial
1,PRNTH3,PRNTH3,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.66782,-121.963636,411,Pond,Semi-permanent,Artificial
1,PRNTH4,PRNTH4,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,STEVE QUICK,,,37.66308,-121.96712,468,Pond,Permanent,Artificial
,PRNTHCHR,PRNTHCHAIR,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,,37.661759,-121.964781,350,Pond,Temporary,Artificial
1,PRNTHIDK,I DUNNO,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,STEVE QUICK,,,37.65212,-121.95194,480,Pond,Permanent,Artificial
,PRNTHJV,PRNTHJIVE,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,,37.641453,-121.962305,,Pond,Temporary,Artificial
,PRNTHKIM,PRNTHKIMYE,Pleasanton Ridge Regional Park,PLR,Private,,Pleasanton,Alameda,CA,STEVE QUICK,,,37.644769,-121.947782,470,Pond,Temporary,Artificial
1,PRNTHMIT,Mittens,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,STEVE QUICK,,,37.65671,-121.95811,483,Pond,Permanent,Artificial
1,PRNTHOWL,Owlhenge,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,STEVE QUICK,,,37.65944,-121.96001,481,Pond,Temporary,Artificial
,PRPIMP,,,,,,,,CA,,,,,,,,,
1,PRPND001,PRPND001,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.59859168,-121.8883578,137,Pond,Semi-permanent,Artificial
1,PRPND002,PRPND002,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.607681,-121.890551,185,Pond,Permanent,Artificial
1,PRPND003,PRPND003,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.61664882,-121.8964405,318,Pond,Permanent,Artificial
1,PRPND004,PRPND004,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.61920895,-121.8978667,343,Pond,Permanent,Artificial
1,PRPND005,PRPND005,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.62967057,-121.9095985,377,Pond,Permanent,Artificial
1,PRPND007,PRPND007,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.62229074,-121.8866388,150,Pond,Semi-permanent,Artificial
1,PRPND008,PRPND008,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.61994388,-121.8914019,240,Pond,Semi-permanent,Artificial
1,PRPND009,Murky Bullfrog,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.64527893,-121.918319,441,Pond,Permanent,Artificial
1,PRPND010,Kevins,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.64720844,-121.9192917,436,Pond,Permanent,Artificial
1,PRPND012,Turtle,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.65705884,-121.9413617,340,Pond,Permanent,Artificial
1,PRPND014,Quick,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.66135714,-121.9315074,431,Pond,Permanent,Artificial
1,PRPND015,Sheep,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.658097,-121.928906,362,Pond,Temporary,Artificial
,PRPONY,,,,,,,,CA,,,,,,,,,
,PRSPRING,,,,,,,,CA,,,,,,,,,
1,PRTY01,PRTY01,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.608427,-121.90598,415,Pond,Temporary,Artificial
1,PRTY02,Secchi Eater,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.604197,-121.901238,345,Pond,Permanent,Artificial
1,PRTY03,PRTY03,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.601461,-121.896337,249,Pond,Semi-permanent,Artificial
1,PSMUD,Pit Stop Pond,East Bay Municipal Utility District,MUD,East Bay Municipal Utility District,,Orinda Village,Contra Costa,CA,,,5102872038,37.972781,-122.209283,150,Pond,Permanent,Artificial
,PUMPPD,Pump Pond,Rancho Jamul Ecological Reserve,RJE,Hopland,1,San Diego,San Diego,CA,Chris Brown,,6192256433,32.677017,-116.865087,215,Pond,Permanent,
,RAINBOW,RAINBOW,BLUEHOLE,,,,,,,,,,,,,,,
1,RBALP,Ritch Bitch,Anderson Lake County Park,ALP,Santa Clara County Parks,,Morgan Hill,Santa Clara,CA,,,4083552201,37.152439,-121.596634,189,Pond,Permanent,Artificial
1,ReefPR,Reefer,Palassou Ridge Open Space,PR,Santa Clara County Open Space,,San Jose,Santa Clara,CA,Patrick Congdon,,4082247476,37.099641,-121.522998,599,Pond,Permanent,Artificial
1,RFGTCRN,Refrigerator,Carnegie State Vehicular Recreational Area,CRN,California State Parks,,Livermore,Alameda,CA,Clint Eisholtz,,9254557873,37.60932,-121.58992,638,Pond,Temporary,Artificial
3,RioSWA1,Rio Grande SWA #1,Rio Grande State Wildlife Area,,CDOW,,Monte Vista,Rio Grande,CO,Kirk Navo,,7195876906,37.576,-106.052102,2329,Stream,Permanent,Artificial
3,RioSWA2,Rio Grande SWA #2,Rio Grande State Wildlife Area,,CDOW,,Monte Vista,Rio Grande,CO,Kirk Navo,,7195876906,37.56978,-106.06106,2325,Pond,Semi-permanent,Artificial
3,RIRE,Rifle Reststop,,,,,Rifle,Garfield,CO,,,,39.52659,-107.782675,1616,Pond,Permanent,Artificial
1,RLSNKGCP,Rattlesnake Pond,Joseph Grant County Park,GCP,Santa Clara County Parks,,Alum Rock,Santa Clara,CA,Mike Maximovich,,4082626980,37.315144,-121.690974,479,Pond,Permanent,Artificial
1,RONJRGCP,Ron Jeremy/Vernal Pool,Joseph Grant County Park,GCP,Santa Clara County Parks,,Alum Rock,Santa Clara,CA,Mike Maximovich,,4082626980,37.349008,-121.725659,515,Pond,Temporary,Natural
1,RoopCL,Roop,Coyote Lake County Park,CL,Santa Clara County Parks,,San Martin,Santa Clara,CA,Coyote Lake Office,,4088427800,37.063391,-121.522467,167,Pond,Permanent,Artificial
1,RSBOR,Ropeswing,Blue Oaks Ranch Reserve,BOR,UC-Berkeley,,San Jose,Santa Clara,CA,Mike Hamilton,Jeff Wilcox,4247045908,37.395493,-121.734372,750,Pond,Permanent,Artificial
,RUNWAY,RUNWAY,BLUEHOLE,,,,,,,,,,,,,,,
3,Russell1,Russell Lakes SWA #1,Russell Lakes SWA,,CDOW,,Saguache,Saguache,CO,CDOW,,,39.96,-106.12315,2321,Pond,Permanent,Artificial
3,Russell2,Russell Lakes SWA #2,Russel Lakes SWA,,CDOW,,Saguache,Saguache,CO,CDOW,,,37.96108,-106.12008,2322,Pond,Permanent,Artificial
3,Russell3,Russell Lakes SWA #3,Russell Lakes SWA,,CDOW,,Saguache,Saguache,CO,CDOW,,,37.95947,-106.11817,2321,Pond,Permanent,Artificial
3,Russell4,Russell Lakes SWA #4,Russel Lakes SWA,,CDOW,,Saguache,Saguache,CO,CDOW,,,37.94828,-106.12008,2319,Pond,Temporary,Artificial
1,RVCRLCRN,Ravine Corral,Carnegie State Vehicular Recreational Area,CRN,California State Parks,,Livermore,Alameda,CA,Clint Eisholtz,,9254557873,37.630778,-121.579061,252,Pond,Temporary,Artificial
,SAANKLE,Ankle Pond,San Antonio Reservoir,,,,,Alameda,CA,,,,37.571191,-121.797238,186,,,
,SABIGJ,SA Big Johnson,San Antonio Reservoir,,San Francisco Public Utilities Commission,Sunol,,Alameda,CA,,,,37.79361,-121.833,,,,
,SABLUE,Blue Pill,San Antonio Reservoir,,,,,Alameda,CA,,,,37.591355,-121.850493,127,,,
,SACHUB,SA Half Chub,San Antonio Reservoir,,,,,Alameda,CA,,,,37.589002,-121.796451,178,,,
,SANICK,Nick Cage,San Antonio Reservoir,,,,,Alameda,CA,,,,37.569098,-121.788849,224,,,
0,SAPOX,small pox,SAN ANTONIO,0,san Francisco water district,,pleasanton,Alameda,CA,,,,37.808333,-121.962778,230,Pond,Permanent,Artificial
,SATREE,Tree Trunk,San Antonio Reservoir,,,,,Alameda,CA,,,,37.593595,-121.840558,129,,,
1,SBOR,South,Blue Oaks Ranch Reserve,BOR,UC-Berkeley,,San Jose,Santa Clara,CA,Mike Hamilton,Jeff Wilcox,4247045908,37.368716,-121.728146,582,Pond,Temporary,Artificial
5,SC-SNT02,SNT02,SANTEE NATIONAL WILDLIFE REFUGE,SNT,,4,,,SC,,,,33.54381,-80.43873,,,,
5,SC-SNT05,SNT05,SANTEE NATIONAL WILDLIFE REFUGE,SNT,,4,,,SC,,,,33.5103,-80.27434,,,,
,SD,South Dakota,,,,,,,SD,,,,42.565923,-96.54376,,,,
,SD-HORSE,Horseshoe Lake,,,,,,,SD,,,,45.205272,-97.635582,,,,
5,SD-WBY02,Headquarters,Waubay National Wildlife Refuge,WBY,,6,,,SD,,,,45.426,-97.3274,,,,
1,SF26,SF26,San Felipe Ranch,SF,San Felipe Ranch,,San Felipe Ranch,Santa Clara,CA,Ralph Jacobson,,4082745303,37.27889,-121.69814,618,Pond,Permanent,Artificial
1,SF27,CA-SF27,San Felipe Ranch,SF,San Felipe Ranch,,San Felipe Ranch,Santa Clara,CA,Ralph Jacobson,,4082745303,37.2894,-121.7029,602,Pond,Permanent,Artificial
1,SF34,SF34,San Felipe Ranch,SF,San Felipe Ranch,,San Felipe Ranch,Santa Clara,CA,Ralph Jacobson,,4082745303,37.30361,-121.69577,504,Pond,Temporary,Artificial
1,SF37,SF37,San Felipe Ranch,SF,San Felipe Ranch,,San Felipe Ranch,Santa Clara,CA,Ralph Jacobson,,4082745303,37.2876,-121.67305,485,Pond,Permanent,Artificial
1,SF40,CA-SF40,San Felipe Ranch,SF,San Felipe Ranch,,San Felipe Ranch,Santa Clara,CA,Ralph Jacobson,,4082745303,37.29903,-121.67149,588,Pond,Temporary,Artificial
1,SF41,CA-SF41,San Felipe Ranch,SF,San Felipe Ranch,,San Felipe Ranch,Santa Clara,CA,Ralph Jacobson,,4082745303,37.3015,-121.67259,583,Pond,Temporary,Artificial
1,SF42,CA-SF42,San Felipe Ranch,SF,San Felipe Ranch,,San Felipe Ranch,Santa Clara,CA,Ralph Jacobson,,4082745303,37.30588,-121.6622,747,Pond,Temporary,Artificial
,SF51,AREASF51,San Felipe Ranch,SF,San Felipe Ranch,,San Felipe,Santa Clara,CA,,,,37.27412,-121.6234,831,Pond,Temporary,Artificial
1,SFDAM,CA-SFDAM,San Felipe Ranch,SF,San Felipe Ranch,,San Felipe Ranch,Santa Clara,CA,Ralph Jacobson,,4082745303,37.28852,-121.68514,357,Lake,Permanent,Artificial
3,shoe,Shoe Pond,,,Private,,Denver,Jefferson,CO,Private,,,39.58801,-105.11435,1740,Pond,Permanent,Artificial
1,SHPTLGCP,Sharptail Pond/Dan's 64,Joseph Grant County Park,GCP,Santa Clara County Parks,,Alum Rock,Santa Clara,CA,Mike Maxomivich,,4082626980,37.309913,-121.694968,677,Pond,Permanent,Artificial
,SLA01,Belo Bite,Lassen National Forest Silver Lake Area,LNF,National Forest Service,,Susanville,Lassen,CA,,,,40.49497,-121.155154,1996,Pond,Semi-permanent,Natural
,SLA03,Fairy Shrimp,Lassen National Forest Silver Lake Area,LNF,National Forest Service,,Susanville,Lassen,CA,,,,40.500223,-121.159944,1980,Lake,Permanent,Natural
,SLA04,False Road,Lassen National Forest Silver Lake Area,LNF,National Forest Service,,Susanville,Lassen,CA,,,,40.494232,-121.139035,1935,Pond,Semi-permanent,Natural
,SLA07,Little Spotty,Lassen National Forest Silver Lake Area,LNF,National Forest Service,,Susanville,Lassen,CA,,,,40.493866,-121.134376,1934,Pond,Temporary,Natural
,SLA08,Big Spotty,Lassen National Forest Silver Lake Area,LNF,National Forest Service,,Susanville,Lassen,CA,,,,40.492851,-121.133508,1934,Lake,Permanent,Natural
,SLA09,Rocky Barren,Lassen National Forest Silver Lake Area,LNF,National Forest Service,,Susanville,Lassen,CA,,,,40.489885,-121.130076,1953,Pond,Semi-permanent,Natural
,SLA23,Tease,Lassen National Forest Silver Lake Area,LNF,National Forest Service,,Susanville,Lassen,CA,,,,40.479109,-121.148908,1996,Pond,Permanent,Natural
,SLCO03,SLCO-03,Santa Lucia,SLC,SLC,,Carmel,Monterry,CA,,,,36.59611,-121.9631,289,Pond,Permanent,Artificial
,SLCPO002,po-002,santa Lucia preserve,SLC,slc,,Carmel,Monterey,CA,,,,36.511389,-121.86972,258,Pond,Permanent,Artificial
,SLCPO02,SLCPO02,Santa Lucia Conservancy,,,,,Monterey,CA,,,,36.506629,-121.868569,,,,
,SLCPO03,SLCPO03,Santa Lucia Conservancy,,,,,Monterey,CA,,,,36.505684,-121.872264,304,,,
0,SLCRO010,slcro. 010,santa Lucia,0,Santa lucia,,Caramel by the sea,Monterey,CA,,,,36.510556,-121.864722,258,Pond,Permanent,Artificial
,SLCRO011,SLCRO011,Santa Lucia,SLC,SLC,,Carmel,Montery,CA,,,,36.52472,-121.8364,247,Pond,Permanent,Artificial
,SLCRO013,Ro-013,santa Lucia Preserve,SLY,slc,,Carmel,Monterey,CA,,,,36.491389,-121.795,587,Pond,Temporary,Artificial
,SLCRO13,SLCRO13,Santa Lucia Conservancy,,,,,Monterey,CA,,,,36.488248,-121.790353,,,,
0,SLCSC027,slcs027,Santa Lucia,P,Santa Lucia,,carmel by the sea,Monterey,CA,,,,36.438611,-121.99416,619,Pond,Permanent,Artificial
,SLCSC27,SLCSC27,Santa Lucia Conservancy,,,,,Monterey,CA,,,,36.43365,-121.743983,620,,,
1,SlimeALP,Slime,Anderson Lake County Park,ALP,Santa Clara County Parks,,Morgan Hill,Santa Clara,CA,,,4083552201,37.162086,-121.628987,152,Pond,Permanent,Artificial
