TransAnimCode,TransCode,AnimalID,MalCode,MalDesc,SppCode_OLD,SppCode,Updated_Spp,MalNumber
CA-BN016_20140623_FT01-3,CA-BN016_20140623_FT01,3,BTLHL,Taumelia,,PSRE,TRUE,4
CA-BN016_20140623_FT01-4,CA-BN016_20140623_FT01,4,ELHL,Polymelia,,PSRE,TRUE,1
CA-BN016_20140623_FT01-4,CA-BN016_20140623_FT01,4,BPRHL,Ossified projection,,PSRE,TRUE,2
CA-BN016_20140623_FT01-5,CA-BN016_20140623_FT01,5,SWRHL,Cutaneous fusion,,PSRE,TRUE,1
CA-BN016_20140623_FT01-5,CA-BN016_20140623_FT01,5,ERHL,Polymelia,,PSRE,TRUE,2
CA-BN016_20140623_FT01-6,CA-BN016_20140623_FT01,6,ELHL,Polymelia,,PSRE,TRUE,1
CA-BN016_20140623_FT01-6,CA-BN016_20140623_FT01,6,ELHL,Polymelia,,PSRE,TRUE,2
CA-BN016_20140623_FT01-6,CA-BN016_20140623_FT01,6,BTLHL,Taumelia,,PSRE,TRUE,3
CA-BN016_20140623_FT02-1,CA-BN016_20140623_FT02,1,ERHL,Polymelia,,PSRE,TRUE,1
CA-BN016_20140623_FT02-1,CA-BN016_20140623_FT02,1,MLHL,Ectromelia Left Hindlimbs,,PSRE,FALSE,1
CA-BN016_20140623_FT02-1,CA-BN016_20140623_FT02,1,ERHL,Polymelia,,PSRE,TRUE,2
CA-BN016_20140623_FT02-1,CA-BN016_20140623_FT02,1,BTLHL,Taumelia,,PSRE,TRUE,3
CA-BN016_20140623_FT02-1,CA-BN016_20140623_FT02,1,BPLHL,Ossified projection,,PSRE,TRUE,4
CA-BN016_20140623_FT02-1,CA-BN016_20140623_FT02,1,ELHL,Polymelia,,PSRE,TRUE,5
CA-BN016_20140623_FT02-1,CA-BN016_20140623_FT02,1,BPLHL,Ossified projection,,PSRE,TRUE,6
CA-BN016_20140623_FT02-2,CA-BN016_20140623_FT02,2,ELHL,Polymelia,,PSRE,TRUE,1
CA-BN016_20140623_FT02-2,CA-BN016_20140623_FT02,2,ELHF,Polypodia,,PSRE,TRUE,2
CA-BN016_20140623_FT03-1,CA-BN016_20140623_FT03,1,ERHL,Polymelia,,PSRE,TRUE,1
CA-BN016_20140623_FT03-1,CA-BN016_20140623_FT03,1,ERHL,Polymelia,,PSRE,TRUE,2
Hidden_20150712_FT06-1,CA-BN017_20130731_FT01,1,MRFL,,PSRE,PSRE,TRUE,1
Hidden_20150712_FT06-2,CA-BN017_20130731_FT01,2,MRHL,,PSRE,PSRE,TRUE,1
KAMM_20160714_FT01-1,CA-BN017_20130731_FT01,3,MRHF,,PSRE,PSRE,TRUE,1
KAMM_20160714_FT01-2,CA-BN017_20130731_FT02,1,MRHL,,PSRE,PSRE,TRUE,1
CA-BN017_20170731_FT01-1,CA-BN017_20170731_FT01,1,MLHL,Ectromelia Left Hindlimbs,,PSRE,FALSE,1
BNPND002_20140708_FT02-7,BNPND002_20140708_FT02,3,ELHL,Polymelia,,PSRE,TRUE,1
BNPND002_20140708_FT02-8,BNPND002_20140708_FT02,4,ELHL,Polymelia,,PSRE,TRUE,1
BNPND002_20140708_FT02-8,BNPND002_20140708_FT02,4,BPRHL,Ossified projection,,PSRE,TRUE,1
BNPND002_20140708_FT02-9,BNPND002_20140708_FT02,5,ELHF,Polypodia,,PSRE,TRUE,1
BNPND002_20140708_FT02-9,BNPND002_20140708_FT02,5,BPLHL,Ossified projection,,PSRE,TRUE,1
BNPND002_20140708_FT02-9,BNPND002_20140708_FT02,5,ELHF,Polypodia,,PSRE,TRUE,2
BNPND002_20140708_FT02-10,BNPND002_20140708_FT02,10,SWLHL,Cutaneous fusion,,PSRE,TRUE,1
BNPND002_20140708_FT02-10,BNPND002_20140708_FT02,10,SWRHL,Cutaneous fusion,,PSRE,TRUE,1
BNPND002_20140708_FT02-10,BNPND002_20140708_FT02,10,ERHF,Polypodia,,PSRE,TRUE,2
BNPND002_20140708_FT02-11,BNPND002_20140708_FT02,11,SWLHL,Cutaneous fusion,,PSRE,TRUE,1
BNPND002_20140708_FT02-11,BNPND002_20140708_FT02,11,RDRHF,Brachypodia,,PSRE,TRUE,1
BNPND002_20140708_FT02-12,BNPND002_20140708_FT02,12,SWRHL,Cutaneous fusion,,PSRE,TRUE,1
BNPND002_20140708_FT02-13,BNPND002_20140708_FT02,13,BTLHL,Taumelia,,PSRE,TRUE,1
BNPND002_20140708_FT03-12,BNPND002_TN3BNPND002_TN,1,PRHL,Hemimelia,,PSRE,TRUE,1
BNPND002_20140708_FT03-16,BNPND002_20140708_FT03,16,PHLHF,Phocomelia,,PSRE,TRUE,1
BNPND002_20140708_FT03-16,BNPND002_20140708_FT03,16,ERHL,Polymelia,,PSRE,TRUE,2
BNPND002_20140708_FT03-16,BNPND002_20140708_FT03,16,ELHL,Polymelia,,PSRE,TRUE,3
BNPND002_20140708_FT03-16,BNPND002_20140708_FT03,16,AMIDLHD,Anterior mirror-image duplication,,PSRE,TRUE,4
BNPND002_20140708_FT03-15,BNPND002_20140708_FT03,15,BPLHL,Ossified projection,,PSRE,TRUE,1
BNPND002_20140708_FT03-14,BNPND002_20140708_FT03,14,BTLHL,Taumelia,,PSRE,TRUE,1
BNPND002_20140708_FT03-14,BNPND002_20140708_FT03,14,ELHL,Polymelia,,PSRE,TRUE,2
BNPND002_20140708_FT03-14,BNPND002_20140708_FT03,14,ELHL,Polymelia,,PSRE,TRUE,3
BNPND002_20140708_FT03-13,BNPND002_20140708_FT03,13,ELHL,Polymelia,,PSRE,TRUE,1
BNPND002_20140708_FT03-13,BNPND002_20140708_FT03,13,ELHL,Polymelia,,PSRE,TRUE,2
BNPND002_20140708_FT03-12,BNPND002_20140708_FT03,12,SWLHL,Cutaneous fusion,,PSRE,TRUE,1
BNPND002_20140708_FT03-11,BNPND002_20140708_FT03,11,BTLHL,Taumelia,,PSRE,TRUE,1
BNPND002_20140708_FT03-11,BNPND002_20140708_FT03,11,AMIDLHD,Anterior mirror-image duplication,,PSRE,TRUE,2
BNPND002_20140708_FT03-10,BNPND002_20140708_FT03,10,ERHL,Polymelia,,PSRE,TRUE,1
BNPND002_20140708_FT03-10,BNPND002_20140708_FT03,10,SWRHL,Cutaneous fusion,,PSRE,TRUE,2
BNPND002_20140708_FT03-9,BNPND002_20140708_FT03,3,ELHL,Polymelia,,PSRE,TRUE,1
BNPND002_20140708_FT03-9,BNPND002_20140708_FT03,3,ERHL,Polymelia,,PSRE,TRUE,2
BNPND002_20140708_FT03-9,BNPND002_20140708_FT03,3,SWRHL,Cutaneous fusion,,PSRE,TRUE,3
BNPND002_20140708_FT03-9,BNPND002_20140708_FT03,3,ELHL,Polymelia,,PSRE,TRUE,4
BNPND002_20140708_FT03-6,BNPND002_20140708_FT03,4,ELHL,Polymelia,,PSRE,TRUE,1
BNPND002_20140708_FT03-5,BNPND002_20140708_FT03,5,MRHF,Apodia,,PSRE,TRUE,1
BNPND002_20140708_FT03-4,BNPND002_20140708_FT03,6,BPRHL,Ossified projection,,PSRE,TRUE,1
BNPND002_20140708_FT03-4,BNPND002_20140708_FT03,6,BPLHL,Ossified projection,,PSRE,TRUE,2
CA-BN017_20170731_FT01-2,CA-BN017_20170731_FT01,2,MLHD,Ectrodactyly Left Hindlimbs,,PSRE,FALSE,1
CA-BN017_20170731_FT01-3,CA-BN017_20170731_FT01,3,ERHF,Polypodia Right Hindlimbs,,PSRE,FALSE,1
CA-BN017_20170731_FT01-4,CA-BN017_20170731_FT01,4,MLHL,Ectromelia Left Hindlimbs,,PSRE,FALSE,1
KAMM_20170712_FT04-2,CA-BN018_20090723_FT01,1,GEN,small projection of pelvis,PSRE,PSRE,TRUE,1
MUD31_20170807_FT01-1,MUD31_20170807_FT01,1,ERHL,3x extra RHL & BT (on extra limb),PSRE,PSRE,TRUE,1
CA-BN018_20090723_FT02-1,CA-BN018_20090723_FT02,1,ELHL,extra LHL,PSRE,PSRE,TRUE,1
MUD40_20140730_FT04-1,MUD40_20140730_FT04,1,GEN,LHL fempro,PSRE,PSRE,TRUE,1
MUD77_20140731_FT01-1,CA-BN018_20090723_FT03,3,ERHL,extra RHL,PSRE,PSRE,TRUE,1
MUD77_20140731_FT01-2,MUD77_20140731_FT01,2,BTRHL,,PSRE,PSRE,TRUE,1
MUD77_20140731_FT01-3,MUD77_20140731_FT01,3,ERHL,,PSRE,PSRE,TRUE,1
MUDEF_20170807_FT02-1,Ca-BN018_20110714_ft01,1,ELHL,,PSRE,PSRE,TRUE,1
MUDEF_20170807_FT02-2,MUDEF_20170807_FT02,2,GEN,extra digit coming from thigh right hind,PSRE,PSRE,TRUE,1
MUDRS_20140728_FT01-1,MUDRS_20140728_FT01,1,BPLHL,,PSRE,PSRE,TRUE,1
MUDRS_20140728_FT01-2,MUDRS_20140728_FT01,2,MRHL,,PSRE,PSRE,TRUE,1
MUDRS_20140728_FT01-3,MUDRS_20140728_FT01,3,BPLHL,,PSRE,PSRE,TRUE,1
MUDRS_20140728_FT01-4,MUDRS_20140728_FT01,4,BTLHL,,PSRE,PSRE,TRUE,1
MUDRS_20140728_FT01-4,MUDRS_20140728_FT01,4,BPRHL,femor,PSRE,PSRE,TRUE,1
MUDRS_20140728_FT01-5,MUDRS_20140728_FT01,5,ELHF,,PSRE,PSRE,TRUE,1
NBC01_20160815_FT01-1,NBC01_20160815_FT01,1,SWLHL,minor,PSRE,PSRE,TRUE,1
NBC01_20160815_FT01-2,NBC01_20160815_FT01,2,BPRHL,femor,PSRE,PSRE,TRUE,1
NBC01_20160815_FT01-3,NBC01_20160815_FT01,3,MJAW,underdeveloped,PSRE,PSRE,TRUE,1
NBC01_20160815_FT01-4,NBC01_20160815_FT01,4,BTRHL,,PSRE,PSRE,TRUE,1
NBC01_20160815_FT01-5,NBC01_20160815_FT01,5,ERHF,,PSRE,PSRE,TRUE,1
NBC01_20160815_FT01-6,NBC01_20160815_FT01,6,SWRHL,moderate,PSRE,PSRE,TRUE,1
NBC01_20160815_FT01-7,Ca-BN018_20110714_ft01,32,BPLHL,,PSRE,PSRE,TRUE,1
NorthGCP_20170810_FT02-1,Ca-BN018_20110714_ft01,32,MLHL,,PSRE,PSRE,TRUE,1
NorthGCP_20170810_FT02-1,Ca-BN018_20110714_ft01,34,BPPEL,,PSRE,PSRE,TRUE,1
NorthGCP_20170810_FT02-2,Ca-BN018_20110714_ft01,35,ERL,,PSRE,PSRE,TRUE,1
NorthGCP_20170810_FT02-2,Ca-BN018_20110714_ft01,37,ERHL,,PSRE,PSRE,TRUE,1
NorthGCP_20170810_FT02-3,Ca-BN018_20110714_ft01,4,BTRHL,,PSRE,PSRE,TRUE,1
PRCRATER_20160804_FT01-2,Ca-BN018_20110714_ft01,4,ERHF,,PSRE,PSRE,TRUE,1
PRCRATER_20160804_FT01-1,Ca-BN018_20110714_ft01,4,MRFD,missing 2 digits,PSRE,PSRE,TRUE,1
CA-BN018_20170731_FT01-1,CA-BN018_20170731_FT01,1,MRHF,Apodia Right Hindlimbs,,PSRE,FALSE,1
PRNTH1_20170719_FT01-1,CA-EDWD_20100715_FT01,1,MLHF,Missing left hind foot,PSRE,PSRE,TRUE,1
PRNTH1_20170719_FT01-1,CA-EDWD_20100715_FT03,1,MLHF,missing left hind foot,PSRE,PSRE,TRUE,1
PRNTH2_20170802_FT01-1,CA-ELS01_20120523_FT01,1,ELHL,,PSRE,PSRE,TRUE,1
PRNTHCHR_20140805_FT01-1,CA-ELS01_20120523_FT01,10,BPRHL,,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-11,CA-PIG_20090708_FT02,9,SWRHL,skin webbing on RHL,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-11,CA-PIG_20090708_FT03,1,LHL,1 extra LHL,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-12,CA-PIG_20090708_FT03,2,ERHL,1 extra RHL,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-12,CA-PIG_20090708_FT03,3,ELHL,1 extra LHL,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-2,CA-PIG_20090708_FT03,3,ERHL,1 extra RHL,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-3,CA-PIG_20090708_FT03,4,GEN,protrusion from pelvis on left site,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-3,CA-PIG_20090708_FT04,1,ELHL,1 extra LHL,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-4,CA-PIG_20090708_FT04,1,ERHL,1 extra RHL,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-5,CA-PIG_20090708_FT06,1,GEN,projection of LHL,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-6,CA-PIG_20090708_FT06,2,ELHL,extra LHL,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-6,CA-PIG_20090708_FT06,3,ERHL,extra RHL,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-7,CA-PIG_20090708_FT06,4,GEN,projection off LHL,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-8,CA-PIG_20090708_FT07,1,ELHL,extra LHL with bone fusion,PSRE,PSRE,TRUE,1
PRPND009_20170612_FT03-9,CA-PIG_20090708_FT07,1,ERHL,2 extra RHL,PSRE,PSRE,TRUE,1
PRPND009_20170812_FT03-1,CA-PIG_20090708_FT07,2,ERHL,1 extra RHL,PSRE,PSRE,TRUE,1
PRPND009_20170812_FT03-2,CA-PIG_20090708_FT07,3,ELLHL,1 extra LHL,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-1,CA-PIG_20100721_FT01,1,MLHF,missing left hind foot,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-1,CA-PIG_20100721_FT01,2,MLHF,missing left hind foot,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-1,CA-PIG_20100721_FT01,3,MRHF,missing right foot,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-1,CA-PIG_20100721_FT01,4,MRHF,missing right foot,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-1,CA-PIG_20100721_FT02,1,ERHL,extra right leg,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-1,CA-PIG_20110711_FT04,1,BRHL,Left,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-1,CA-PIG_20120718_FT01,1,MLHF,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-1,CA-PIG_20120718_FT01,2,ELHF,2 extra feet,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-1,CA-PIG_20120718_FT01,2,ELHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-1,CA-PIG_20120718_FT02,1,MRHF,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-1,CA-PIG_20120718_FT02,2,SW,moderate,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-1,CA-PIG_20120718_FT02,3,MLHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-10,CA-PIG_20120718_FT02,4,MRHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-10,CA-PIG_20120718_FT02,5,ERHL,,PSRE,PSRE,TRUE,1
CA-PIG_20170720_FT01-1,CA-PIG_20170720_FT01,1,RDLHL,Brachymelia Left Hindlimbs,,PSRE,FALSE,1
PRPND010_20170628_FT01-10,CA-PIG_TN2CA-PIG_TN,1,MRHF,Apodia,,PSRE,TRUE,1
PRPND010_20170628_FT01-10,CA-PIG_TN2CA-PIG_TN,1,MRHL,Ectromelia,,PSRE,TRUE,2
PRPND010_20170628_FT01-11,CA-ROSEN_20090728_FT01,1,SWLHL,skin webbing on left hind limb,,,FALSE,1
PRPND010_20170628_FT01-11,CA-ROSEN_20090728_FT01,10,ERHL,extra right hind limb,,,FALSE,1
PRPND010_20170628_FT01-11,CA-ROSEN_20090728_FT01,11,ELHL,extra left hind limb,,,FALSE,1
PRPND010_20170628_FT01-11,CA-ROSEN_20090728_FT01,11,ERHL,2 extra right hind limb,,,FALSE,1
PRPND010_20170628_FT01-12,CA-ROSEN_20090728_FT01,12,ERHL,extra right hind limb,,,FALSE,1
PRPND010_20170628_FT01-12,CA-ROSEN_20090728_FT01,13,ERHL,extra right hind limb,,,FALSE,1
PRPND010_20170628_FT01-12,CA-ROSEN_20090728_FT01,14,ELHL,extra left hind limb,,,FALSE,1
PRPND010_20170628_FT01-12,CA-ROSEN_20090728_FT01,14,EPEL,extra pelvis,,,FALSE,1
PRPND010_20170628_FT01-12,CA-ROSEN_20090728_FT01,15,ELHL,extra left hind limb,,,FALSE,1
PRPND010_20170628_FT01-12,CA-ROSEN_20090728_FT01,15,ERHL,extra right hind limb,,,FALSE,1
PRPND010_20170628_FT01-13,CA-ROSEN_20090728_FT01,16,ELHL,extra left hind limb fused to normal limb,,,FALSE,1
PRPND010_20170628_FT01-13,CA-ROSEN_20090728_FT01,17,ERHL,extra right hind limb,,,FALSE,1
PRPND010_20170628_FT01-13,CA-ROSEN_20090728_FT01,18,ELHL,extra left hind leg,,,FALSE,1
PRPND010_20170628_FT01-13,CA-ROSEN_20090728_FT01,18,MLFL,missing left front limb,,,FALSE,1
PRPND010_20170628_FT01-14,CA-ROSEN_20090728_FT01,19,ELHL,extra left hind limb,,,FALSE,1
PRPND010_20170628_FT01-14,CA-ROSEN_20090728_FT01,2,MRFL,missing right hind limb with bone where left hind limb is,,,FALSE,1
PRPND010_20170628_FT01-14,CA-ROSEN_20090728_FT01,20,ELHL,extra left hind limb,,,FALSE,1
PRPND010_20170628_FT01-14,CA-ROSEN_20090728_FT01,21,ELHL,extra left hind limb,,,FALSE,1
PRPND010_20170628_FT01-15,CA-ROSEN_20090728_FT01,22,ELHL,extra left hind limb,,,FALSE,1
PRPND010_20170628_FT01-15,CA-ROSEN_20090728_FT01,23,ERHL,"2 extra right hind limbs, fused to knee with bony triangle",,,FALSE,1
PRPND010_20170628_FT01-15,CA-ROSEN_20090728_FT01,24,ERHL,fempro,,,FALSE,1
PRPND010_20170628_FT01-15,CA-ROSEN_20090728_FT01,24,GEN,hipjoint hypoextended right hind limb,,,FALSE,1
PRPND010_20170628_FT01-16,CA-ROSEN_20090728_FT01,25,MRHL,missing right hind limb after knee,,,FALSE,1
PRPND010_20170628_FT01-16,CA-ROSEN_20090728_FT01,3,ERHL,2 extra hint limb fused to real leg,,,FALSE,1
PRPND010_20170628_FT01-16,CA-ROSEN_20090728_FT01,4,ERHL,extra right hind limb,,,FALSE,1
PRPND010_20170628_FT01-17,CA-ROSEN_20090728_FT01,5,ERHL,extra right hind limb,,,FALSE,1
PRPND010_20170628_FT01-17,CA-ROSEN_20090728_FT01,6,TLHL,non functional joints on right hind limb,,,FALSE,1
PRPND010_20170628_FT01-17,CA-ROSEN_20090728_FT01,7,ELHL,extra left hint limb,,,FALSE,1
PRPND010_20170628_FT01-18,CA-ROSEN_20090728_FT01,8,ELHL,"2 extra left hind limbs, fused",,,FALSE,1
PRPND010_20170628_FT01-18,CA-ROSEN_20090728_FT01,9,FLHL,fused left hind limb,,,FALSE,1
PRPND010_20170628_FT01-18,CA-ROSEN_20100617_FT01,1,SWRHL,skin web on right hind limb,,,FALSE,1
PRPND010_20170628_FT01-19,CA-ROSEN_20100617_FT01,2,ERHL,extra right leg,,,FALSE,1
PRPND010_20170628_FT01-19,CA-ROSEN_20100617_FT01,3,ERHL,1 SMALL EXTRA RHL,,,FALSE,1
PRPND010_20170628_FT01-19,CA-ROSEN_20100617_FT01,4,BTRHL,bony triangle on right hind limb,,,FALSE,1
PRPND010_20170628_FT01-2,CA-ROSEN_20100617_FT01,5,ELHL,extra left hind limb,,,FALSE,1
PRPND010_20170628_FT01-2,CA-ROSEN_20100617_FT01,6,lhl,extra left hind limb,,,FALSE,1
PRPND010_20170628_FT01-2,CA-ROSEN_20100617_FT01,7,GEN,2 extra legs between normal legs,,,FALSE,1
PRPND010_20170628_FT01-20,CA-ROSEN_20100617_FT01,8,ERHL,extra right leg with 2 feet,,,FALSE,1
PRPND010_20170628_FT01-20,CA-ROSEN_20100617_FT02,1,ERHL,2 extra right legs (mostly formed with feet),PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-20,CA-ROSEN_20100617_FT02,2,MRFL,missing right front arm,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-20,CA-ROSEN_20100617_FT02,3,ERHL,extra right leg,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-21,CA-ROSEN_20100617_FT02,4,ELHL,extra left hind leg,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-21,CA-ROSEN_20100617_FT02,5,ELHL,1 extra left leg,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-21,CA-ROSEN_20100617_FT02,6,GEN,bony projection on left leg,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-22,CA-ROSEN_20100617_FT02,7,ELHL,extra left leg,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-22,CA-ROSEN_20100726_FT01,1,ELHL,2 extra left legs,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-22,CA-ROSEN_20100726_FT01,2,BTRHL,bony triangle on right leg,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-22,CA-ROSEN_20100726_FT01,3,ELHL,2 extra left legs,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-23,CA-ROSEN_20100726_FT01,4,BTLHL,bony triangle on left leg,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-23,CA-ROSEN_20100726_FT01,5,ERHF,extra right foot,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-23,CA-ROSEN_20100726_FT01,6,ELHF,extra left foot,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-23,CA-ROSEN_20110711_FT01,1,ERHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-23,CA-ROSEN_20110711_FT01,2,EPEL,RH,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-24,CA-ROSEN_20110711_FT01,3,BPRHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-24,CA-ROSEN_20110711_FT01,4,ELHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-24,CA-ROSEN_20110711_FT01,5,MRHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-24,CA-ROSEN_20110711_FT01,6,ELHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-24,CA-ROSEN_20110711_FT01,7,BTLHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-25,CA-ROSEN_20110711_FT02,1,ERHL,,BUBO,BUBO,TRUE,1
PRPND010_20170628_FT01-25,CA-ROSEN_20110711_FT02,2,BPLHL,,BUBO,BUBO,TRUE,1
PRPND010_20170628_FT01-25,CA-ROSEN_20110711_FT02,3,SWLHL,MODERATE,BUBO,BUBO,TRUE,1
PRPND010_20170628_FT01-26,CA-ROSEN_20110711_FT03,10,SWLHL,SEVERE,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-27,CA-ROSEN_20110711_FT03,14,GEN,LH micromelia w/ emaciated limb,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-28,CA-ROSEN_20110711_FT03,15,ERHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-28,CA-ROSEN_20110711_FT03,15,GEN,LH fem pro,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-28,CA-ROSEN_20110711_FT03,3,EDRHF,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-28,CA-ROSEN_20110711_FT03,4,ERHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-29,CA-ROSEN_20110711_FT04,1,Eye,Eye malformed,,,FALSE,1
PRPND010_20170628_FT01-3,CA-SF19_20130724_FT02,1,ERHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-3,CA-SF19_20130724_FT02,2,BTLHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-3,CA-SF19_20130724_FT02,2,ELHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-3,CA-SF19_20130724_FT02,3,MRHF,,PSRE,PSRE,TRUE,1
Ca-SF30_20160706_FT01-1,Ca-SF30_20160706_FT01,1,PLHF,Hemipodia,,PSRE,TRUE,1
CA-SF31_20170725_FT01-1,CA-SF31_20170725_FT01,1,MLHL,Ectromelia Left Hindlimbs,,PSRE,FALSE,1
PRPND010_20170628_FT01-31,Ca-SF79_20130724_FT01,1,ELHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-31,Ca-SF79_20130724_FT01,10,MRHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-4,Ca-SF79_20130724_FT01,11,MRHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-4,Ca-SF79_20130724_FT01,12,ERHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-4,Ca-SF79_20130724_FT01,13,ELHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-4,Ca-SF79_20130724_FT01,2,BP,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-5,Ca-SF79_20130724_FT01,2,RLHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-5,Ca-SF79_20130724_FT01,3,ELHF,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-5,Ca-SF79_20130724_FT01,3,ELHL,2 OF THESE,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-6,Ca-SF79_20130724_FT01,3,SW,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-6,Ca-SF79_20130724_FT01,4,ERHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-7,Ca-SF79_20130724_FT01,5,BT,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-7,Ca-SF79_20130724_FT01,6,ELHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-7,Ca-SF79_20130724_FT01,7,ELHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-8,Ca-SF79_20130724_FT01,8,BP,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-8,Ca-SF79_20130724_FT01,9,ELHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-9,Ca-SF79_20130724_FT02,1,BP,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-9,Ca-SF79_20130724_FT02,1,BT,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT01-9,Ca-SF79_20130724_FT02,1,EDLHF,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT02-1,Ca-SF79_20130724_FT02,2,ERHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT02-1,Ca-SF79_20130724_FT02,3,BP,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT02-1,Ca-SF79_20130724_FT02,3,ERHF,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT02-1,Ca-SF79_20130724_FT02,4,ELHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT02-1,Ca-SF79_20130724_FT02,5,ERHF,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT02-10,Ca-SF79_20130724_FT02,5,ERHL,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT02-10,Ca-SF79_20130724_FT02,6,BT,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT02-10,Ca-SF79_20130724_FT02,7,BT,,PSRE,PSRE,TRUE,1
PRPND010_20170628_FT02-11,Ca-SF79_20130724_FT02,8,ERHL,,PSRE,PSRE,TRUE,1
Ca-SF79_20140804_FT01-1,Ca-SF79_20140804_FT01,10,ERHF,Polypodia,,PSRE,TRUE,1
