AssmtCode,WaterTemp (C),Conductivity (uS/cm),TDS (g/l),Salinity,DO_Pct,DO (mg/l),pH,WaterColor,Turbidity,SecchiDepth (cm),NutrientSamples,TotalN (uMOLES/L),TotalP (uMOLES/L),WaterNotes,MeasDepth (m),DOC mg C/L,NH4+ (uEQ/L),DON (uM/L),PO4 3- (uEQ/L),IP (uM/L),DOP (uM/L),NO3-(uEQ/L),IN (uM/L)
12776_20100609,20.60000038,337,0.234999999,0.180000007,77.90000153,7.170000076,7.659999847,Brown,7.019999981,120,1,59.77000046,0.081,"Powerline Pond water sample 1, 6/9/10, unfiltered",,16.78000069,0.629999995,,,,,,
12776_20100712,21.42000008,442,0.307000011,0.230000004,156.3999939,12.69999981,7.989999771,Clear,,87,0,,,,,,,,,,,,
12776_20100802,23.40999985,421,0.282000005,0.209999993,170.1999969,14.47999954,7.329999924,Clear,,120,0,,,Secchi depth greater than 120 cm,,,,,,,,,
127848_20070525,16.60000038,515,,0.300000012,21.39999962,2.039999962,,Brown,,,2,,,"water color brown, humic, anoxic. No machine for turbidity. Still using borrowed YSI, max calibr. At 80.",,,,,,,,,
127848_20090521,19.28000069,1067,0.851999998,0.660000026,46.40000153,3.339999914,5.510000229,,4.159999847,,1,,,,,,,,,,,,
127848_20100604,20.80999947,1153,0.828999996,0.639999986,-7,-0.300000012,11.35000038,Black,4.190000057,40,1,60.11000061,2.769999981,Middle Wise Man Sample 1 (6/4/2010) *unfiltered,,5.630000114,31.87999916,,,,,,
127848_20110706,26.20000076,937,0.589999974,0.439999998,171.1000061,13.69999981,9.619999886,Turbid,3.109999895,40,1,112.5915527,2.209361792,,,14.88063335,1.174977183,,,,,,
127848_20110804,23.10000038,691,0.465000004,0.349999994,70.5,5.179999828,8.170000076,Turbid,,34,1,,,,,,,,,,,,
12820_20070531,14.10000038,117.8000031,,0.100000001,75.69999695,7.800000191,,,18,,2,,,Water Color= Grey,,,,,,,,,
12820_20100610,17.89999962,117,0.086999997,0.059999999,89.59999847,8.460000038,7.429999828,Brown,10.14999962,53,1,17.96999931,0.340000004,Pipeline pond water sample 1 6/10/10,,5.369999886,0.819999993,,,,,,
12914_20070621,23.92000008,222,0.143999994,0.100000001,132.3999939,11.15999985,7.940000057,,,,2,,,second conductivity measurement= 217uS/cm,,,,,,,,,
12939_20050514,14.69999981,328,0.213,0.150000006,145,14.84000015,8.93999958,,,,,,,,,,,,,,,,
12939_20070627,18.95000076,209,0.136000007,0.100000001,122.5,11.39999962,9.5,Clear,,,2,,,other conductivity 184 uS/cm.,,,,,,,,,
12939_20080603,20.90999985,393,0.27700001,0.209999993,92.80000305,8.260000229,7.699999809,Brown,3,100,1,144.9400024,0.899999976,,,,,,,,,,
12939_20080630,25.5,352,0.234999999,0.159999996,212,17.60000038,9.989999771,grey,,30,1,136.1000061,2.869999886,,,,,,,,,,
12939_20080722,26.13999939,404,0.256999999,0.189999998,300.7999878,24.5,10.27999973,,,,,255.9700012,10.63794994,,,,,,,,,,
12939_20080811,,,,,,,,,,,,80.45999908,1.379999995,no water quality data,,,,,,,,,
12939_20090519,17.78000069,278,0.209800005,0.150000006,83.5,7.880000114,6.170000076,Clear,3.619999886,,1,,,,,,,,,,,,
12939_20090811,,,,,,,,,,,,,,Water quality not taken,,,,,,,,,
12939_20100602,19.56999969,230,0.169,0.119999997,156,14.21000004,7.409999847,Clear,1.580000043,121,1,40.47999954,0.310000002,Factory Pond Water Sample 1 (6/2/10) unfiltered*,,11.05000019,5,,,,,,
12939_20100628,,229,0.159999996,0.119999997,-1.600000024,-0.400000006,8.699999809,Brown,,83.5,0,,,Water temp was not recorded,,,,,,,,,
12939_20100726,24.07999992,307,0.208000004,0.150000006,72.5,6.119999886,8.479999542,Brown,,15.5,0,,,,,,,,,,,,
12939_20110613,19.20000076,328,0.238999993,0.180000007,72,7.800000191,7.659999847,Brown,83.80000305,12,1,77.84735107,1.160789132,"human, deer and cattle footprints. Probably a shallow drinking hole. Very shallow. 
NOTE: was dry on second round visit.",,8.671863556,9.695995331,,,,,,
12958_20070627,18.27000046,49,0.032000002,0.02,100.6999969,9.550000191,7.599999905,Clear,,,2,,,"turbidity: clear
other conductivity 43 uS/cm",,,,,,,,,
12958_20090520,14.85000038,101,0.082000002,0.059999999,172.6999969,17.46999931,5.539999962,,83.90000153,,1,,,,,,,,,,,,
12958_20090701,2.849999905,79,0.056000002,0.039999999,179,160.1000061,6.320000172,Clear,5.349999905,14.30000019,,,,,,,,,,,,,
12958_20100602,13.52999973,230,0.050999999,0.039999999,72.09999847,7.400000095,6.070000172,Clear,11.19999981,52,1,76.38999939,1.460000038,"Water Sample - Pleasantville water sample 1 (6-2-10), Unfiltered",,17.95999908,3.789999962,,,,,,
12958_20100628,19.35000038,54,0.037,0.029999999,145.8999939,13.47999954,7.150000095,,,79.5,0,,,,,,,,,,,,
12958_20100726,,,,,,,,,,,,,,"Site was dry no YSI measurements were taken, and no dip nets were performed",,,,,,,,,
12968_20070726,18.02000046,154,0.100000001,0.07,109,10.31999969,8.569999695,Clear,,,,,,,,,,,,,,,
12981_20070711,17.96999931,44,0.028999999,0.02,,,6.75,,,,2,,,,,,,,,,,,
12983_20070711,19.05999947,47,0.030999999,0.02,96.80000305,8.979999542,6.579999924,Brown,,,,,,,,,,,,,,,
13486_20070719,23.97999954,25,0.016000001,0.01,103.6999969,8.729999542,6.360000134,Clear/brown,0.300000012,,,,,,,,,,,,,,
13493_20070719,18.18000031,25,0.016000001,0.01,106.4000015,10.03999996,5.929999828,Clear/Brown,0.300000012,,,,,,,,,,,,,,
1553_20100723,25.70000076,1213,0.772000015,0.589999974,0.300000012,0.029999999,8.350000381,Brown,30,15,1,82.94000244,1.269999981,,,11.21000004,7.329999924,,,,,,
16264_20070626,23.72999954,271,4.800000191,0.349999994,264.8999939,27.39999962,,,,,2,,,other conductivity 703 uS/cm,,,,,,,,,
16504_20070705,27.39999962,620,0.38499999,0.280000001,187.1999969,14.86999989,8.550000191,Clear,0.649999976,,,,,,,,,,,,,,
16559_20070705,21.02000046,222,0.156000003,0.109999999,118.0999985,10.48999977,7.829999924,Brown,0.5,,,,,,,,,,,,,,
16626_20070705,29.96999931,827,0.490999997,0.360000014,197.5,14.90999985,8.199999809,Clear,,,2,,,,,,,,,,,,
16673_20070705,28.34000015,240,0.145999998,0.109999999,139.5,10.85000038,8.840000153,,,,,,,,,,,,,,,,
205767_20090723,18.29000092,421,0.31400001,0.230000004,77.59999847,7.289999962,7.289999962,Clear,3.650000095,,1,,,,,,,,,,,,
206150_20090721,14.19999981,202,0.165999994,0.119999997,158.3000031,16.22999954,7.050000191,Green,5.190000057,,1,,,,,,,,,,,,
206237_20090721,21.05999947,339,0.238000005,0.180000007,226.3999939,20.13999939,8.640000343,Brown,36.5,,1,,,no seines - too much algae (impossible),,,,,,,,,
206522_20090721,21.95000076,283,0.194999993,0.140000001,175.3000031,15.32999992,8.289999962,,2,,1,,,,,,,,,,,,
207750_20090709,16.21999931,262,0.0275,0.150000006,44.90000153,4.409999847,6.739999771,,1.669999957,,,,,,,,,,,,,,
207763_20090707,21.05999947,100,0.07,0.050000001,102.0999985,9.090000153,7.199999809,Brown,3.349999905,,1,,,,,,,,,,,,
207862_20080707,23.42000008,86,0.050000001,0.039999999,-1.899999976,-0.159999996,7.199999809,,2.390000105,40,,,,,,,,,,,,,
208019_20090709,17.40999985,229,0.173999995,0.129999995,-1.399999976,-0.140000001,7.769999981,,109,,1,,,,,,,,,,,,
20MDSP_20100705,20.69000053,402,0.284000009,0.209999993,101,9.039999962,7.860000134,Clear,1.870000005,120,1,52.11999893,0.529999971,,,6.53000021,7.050000191,,,,,,
2231_20100723,20.93000031,931,0.656000018,0.5,129.1999969,11.39999962,8.229999542,Brown,18.20000076,21,1,48.84000015,0.889999986,,,9.220000267,3.210000038,,,,,,
2319_20070806,19.15999985,93,0.059999999,0.039999999,50.70000076,4.690000057,7.010000229,,,,2,,,,,,,,,,,,
3893_20090615,17.35000038,388,0.294999987,0.219999999,-3,-0.289999992,5.849999905,,25.20000076,17,1,,,,,,,,,,,,
3897_20090615,19.61000061,338,0.245000005,0.180000007,114.4000015,10.47999954,5.909999847,,17,,1,,,,,,,,,,,,
50_20080616,23.5,473,0.316000015,0.230000004,101.4000015,8.600000381,9.18999958,,,,,70.94999695,0.980000019,,,,,,,,,,
50_20090616,23.86000061,42.70000076,0.203999996,0.209999993,306.6000061,25.85000038,6.829999924,Clear,42.09999847,,1,,,,,,,,,,,,
5344_20090615,18.04999924,197,0.148000002,0.109999999,17.29999924,1.629999995,5.320000172,,4.21999979,,1,,,,,,,,,,,,
5344_20090729,19.29000092,190,0.138999999,0.100000001,14.60000038,1.350000024,8.619999886,Clear,7.460000038,,1,,,,,,,,,,,,
5568_20070628,25.38999939,904,0.583000004,0.439999998,149,12.30000019,8.699999809,Brown/turbid,,,2,,,,,,,,,,,,
5CN1_20100526,15.60000038,149,0.118000001,0.090000004,50,4.989999771,,Humic,6.710000038,65,1,72.01999664,1.039999962,,,15.03999996,23.92000008,,,,,,
5CN1_20100802,20.54000092,263,0.187000006,0.140000001,66.69999695,6,7.71999979,Humic,2.960000038,79.30000305,1,75.54000092,0.469999999,,,17.17000008,4.179999828,,,,,,
5CN1_20130613,17.26000023,161,0.123000003,0.090000004,33,3.140000105,6.75,Brown,7.590000153,75,1,72.2865448,1.05946672,,,17.05773544,0.72141248,,,,,,
5CN1_20130812,18.28000069,191,0.142000005,0.100000001,92,8.649999619,7.090000153,Brown,5.739999771,29,1,,,,,,,,,,,,
5CN1_20140603,15.05000019,223,0.158500001,104.5,,,9.659999847,"Yellow, Light",43.29999924,3.5,,114.0316467,2.751800537,,,26.77337837,0.80768162,,,,,,
5CN1_20150527,16.60000038,158.3000031,113,7.570000172,,,7.449999809,"Brown, Light",3.380000114,60,,78.17897797,1.474185944,,,25.44359016,0.880875528,,,,,,
5CN1_20150819,20.29999924,210,146,9.920000076,,,8.619999886,"Yellow, Dark",8.789999962,20,,,,,,,,,,,,,
5CN1_20160523,16.39999962,126.0999985,89.69999695,60.90000153,,,7.590000153,"Brown, Light",2.809999943,50,,57.49078369,0.735795081,,,14.80602169,,,,,,,
5CN1_20160803,19.29999924,138.8000031,98.5,67.69999695,,,8.529999733,"Yellow, Light",10.13000011,,,,,,,,,,,,,,
5CN1_20170614,17.10000038,131.5,93.30000305,63.59999847,,,7.019999981,"Brown, Light",3.779999971,60,,,,,2,,,,,,,,
5CN1_20170801,20.10000038,181.5,129,84,,,7.690000057,"Brown, Light",14.10000038,17,,,,,2,,,,,,,,
5CN1_20180606,16.60000038,133,93.80000305,63.79999924,,,6.949999809,"Yellow, Light",5.019999981,64,,,,,,,,,,,,,
5CN1_20180716,20.79999924,149.5,105,72.19999695,,,7.070000172,"Brown, Light",8.430000305,,,,,,,,,,,,,,
5CN1_20190522,16.29999924,156,113,75.09999847,,,7.440000057,Clear,8.079999924,60,,,,,,,,,,,,,
5CN1_20190717,26.10000038,161.6000061,113,78.09999847,,,8.340000153,"Brown, light",11.60000038,26,,,,,,,,,,,,,
5CN2_20100526,14.86999989,113,0.090999998,0.07,37.09999847,3.75,,Humic,3.339999914,95.30000305,1,69.83999634,0.850000024,,,15.27000046,5.380000114,,,,,,
5CN2_20100802,18.87000084,135,0.098999999,0.07,39,3.589999914,8.109999657,Turbid,3.49000001,67,1,95.80000305,0.850000024,,,16.68000031,10.60999966,,,,,,
5CN2_20130613,17.23999977,277,0.211999997,0.159999996,61.29999924,5.900000095,8.899999619,Brown,5.320000172,71.19999695,1,73.34429169,1.076472759,,,18.49616432,0.379999995,,,,,,
5CN2_20130812,20.04000092,551,0.39199999,0.289999992,78,7,8.850000381,,34.29999924,6,1,,,,,,,,,,,,
5CN2_20140603,,,,,,,,,,,,,,,,,,,,,,,
5CN2_20150527,17.29999924,237,168,11.19999981,,,7.650000095,"Brown, Light",6.190000057,31.39999962,,85.05793762,1.612310767,,,24.84244728,0.247967452,,,,,,
5CN2_20150819,21.39999962,425,299,20.20000076,,,8.909999847,"Brown, Light",34.09999847,15,,,,,,,,,,,,,
5CN2_20160523,17.5,204,145,9.68999958,,,7.309999943,Brown,9.409999847,43,,58.22754288,1.338931561,,,15.89819908,,,,,,,
5CN2_20160803,22,310,220,150,,,8.119999886,"Brown, Light",13.19999981,,,,,,,,,,,,,,
5CN2_20170614,18.89999962,310,220,147,,,7.429999828,Brown,10.81000042,39,,,,,2,,,,,,,,
5CN2_20170801,23,293,293,294,,,8.460000038,"Brown, Light",2.839999914,60,,,,,2,,,,,,,,
5CN2_20180606,18.10000038,395,280,188,,,9.479999542,"Yellow, Light",4.579999924,65,,,,,,,,,,,,,
5CN2_20180716,26.20000076,546,390,267,,,9.720000267,"Yellow, Light",29.29999924,,,,,,,,,,,,,,
5CN2_20190522,16.39999962,270,196,133,,,7.239999771,Clear,5.789999962,60,,,,,,,,,,,,,
5CN2_20190717,28.5,385,275,186,,,8.100000381,"Brown, light",9.869999886,19,,,,,,,,,,,,,
5CN3_20100526,13.97000027,638,0.524999976,0.400000006,41.40000153,4.21999979,,Brown/Green,4.119999886,,1,29.45999908,0.340000004,,,6.260000229,5.800000191,,,,,,
5CN3_20100802,15.78999996,661,0.522000015,0.400000006,38,3.710000038,7.929999828,Clear,8.930000305,65.80000305,1,80.08999634,2.619999886,,,9,16.07999992,,,,,,
5CN3_20130613,16.73999977,844,0.651000023,0.5,30,2.900000095,7.309999943,,6.179999828,120,1,25.01150703,0.58150053,,,5.63045311,0.598708868,,,,,,
5CN3_20130812,16.84000015,870,5.130000114,0.50999999,35.5,3.420000076,7.690000057,Green,5.130000114,25.60000038,1,,,,,,,,,,,,
5CN3_20140603,,,,,,,,,8.43999958,,,46.50952911,0.402890921,,,12.7878685,3.144707441,,,,,,
5CN3_20140709,22.45000076,965,0.68900001,479,,,7.789999962,Clear,5.199999809,75,,,,,,,,,,,,,
5CN3_20150527,,,,,,,,,0.939999998,,,26.47646904,0.298558623,,,10.94101715,1.030263424,,,,,,
5CN3_20150819,20.70000076,1100,778,53.90000153,,,8.399999619,"Brown, Light",23.5,15,,,,,,,,,,,,,
5CN3_20160523,19.79999924,966,685,47.20000076,,,8.5,"Brown, Light",3.660000086,45,,20.8572464,0.143701822,,,5.191138268,,,,,,,
5CN3_20160803,19.89999962,990,693,478,,,8.149999619,"Brown, Light",27.79999924,,,,,,,,,,,,,,
5CN3_20170614,16.39999962,1026,725,496,,,7.53000021,"Green, Light",4.039999962,25,,,,,2,,,,,,,,
5CN3_20170801,17.79999924,1165,820,538,,,7.630000114,"Brown, Light",3.160000086,24,,,,,2,,,,,,,,
5CN3_20180606,15.5,1176,814,560,,,7.710000038,Clear,2.269999981,120,,,,,,,,,,,,,
5CN3_20180716,17.29999924,1085,766,526,,,7.199999809,"Brown, Light",9.210000038,,,,,,,,,,,,,,
5CN3_20190522,15.89999962,768,572,393,,,8.039999962,Clear,15.60000038,60,,,,,,,,,,,,,
5CN3_20190717,18,1018,721,420,,,8.199999809,"Brown, light",35.79999924,50,,,,,,,,,,,,,
5CN4_20100615,21.97999954,541,0.372999996,0.280000001,99,8.630000114,,green/clear,1.50999999,120,1,24.06999969,0.409999996,,,4.929999828,1.75,,,,,,
5CN4_20100802,21.62999916,802,0.556999981,0.419999987,96.90000153,8.529999733,8.119999886,Clear,3.920000076,120,1,32.22999954,0.730000019,,,6.610000134,2.74000001,,,,,,
5CN4_20130613,23.07999992,1066,0.707000017,0.529999971,88,7.380000114,8.5,Clear,5.659999847,31,1,26.95492554,1.648575068,held sideways,,5.570100784,1.704961061,,,,,,
5CN4_20130812,23.79999924,1158,0.773999989,0.589999974,236.3000031,19.95999908,8.369999886,Clear,48.09999847,,1,,,,,,,,,,,,
5CN4_20140603,17.79999924,977,0.692499995,475,,,7.690000057,"Yellow, Light",,105,,,,,,,,,,,,,
5CN4_20150527,31.79999924,1061,748,52.20000076,,,8.180000305,"Brown, Dark",,5.199999809,,22.31217575,0.387606859,,,5.20881176,3.633482218,,,,,,
5MDSP_20100705,14.60000038,91,0.074000001,0.050000001,60.5,6.159999847,8.210000038,Turbid,1738,1,1,131.0099945,1.679999948,,,12.52999973,21.09000015,,,,,,
6567_20080716,23.94000053,174.8999939,1.159999967,0,,,9.670000076,Green,49.29999924,,1,,,,,,,,,,,,
6782_20090526,13.64000034,157,0.128000006,0.090000004,95.80000305,9.880000114,5.599999905,Brown,8.130000114,,,,,,,,,,,,,,
6833_20090604,17.37999916,796,0.605000019,0.460000008,102.5999985,12.68999958,4.920000076,,14,,1,,,,,,,,,,,,
6833_20090729,21.86000061,452,0.312999994,0.230000004,-0.5,-0.050000001,10.14999962,Brown,21.29999924,,1,,,,,,,,,,,,
6839_20090604,17.10000038,981,0.750999987,0.579999983,90.69999695,8.720000267,5.5,,3.829999924,,1,,,,,,,,,,,,
6839_20090729,21.25,3703,2.592999935,0.211999997,-1.799999952,-0.159999996,9.270000458,Clear,3.380000114,,1,,,,,,,,,,,,
6844_20070628,23.94000053,4809,3.125999928,2.569999933,69.80000305,5.800000191,7.710000038,,,,2,,,Second conductivity measurement= 4712 uS/cm,,,,,,,,,
6MDSP_20100705,20.67000008,222,0.157000005,0.109999999,142.6999969,12.02999973,9.909999847,Green,12.5,27.20000076,1,79.52999878,1.019999981,,,13.22000027,4.71999979,,,,,,
8AMDSP_20100701,23.47999954,325,0.217999995,0.159999996,84.80000305,7.170000076,7.570000172,Turbid,146,6,1,,,,,,,,,,,,
9131_20070726,19.45999908,284,0.185000002,0.140000001,116.3000031,10.68000031,8.720000267,,,,2,,,Water collection pond w/ values and hydrants near but located along dirt mountain road.,,,,,,,,,
9178_20070627,13.14000034,180,0.150999993,0.109999999,101.5,10.39999962,7.989999771,Clear,,,2,,,,,,,,,,,,
9241_20090615,19.42000008,618,0.449000001,0.340000004,116.0999985,10.65999985,6.489999771,,51.29999924,,,,,,,,,,,,,,
9422_20090611,17.45999908,644,0.488999993,0.370000005,103.4000015,9.869999886,4.71999979,Brown,14.80000019,,1,,,,,,,,,,,,
9487_20090615,19.85000038,274,0.197999999,0.140000001,196,17,6.119999886,Brown,7.710000038,,1,,,,,,,,,,,,
9511_20090615,20.44000053,654,0.465999991,6.130000114,140.6000061,12.64000034,6.130000114,Brown,11.30000019,,1,,,,,,,,,,,,
9940_20070615,18.37000084,1512,0.98299998,0.75999999,130.8999939,11.90999985,8.06000042,Turbid,0.150000006,,,,,Second conductivity measure= 1323 uS/cm,,,,,,,,,
9942_20070523,10.89999962,236,,0.200000003,,7.800000191,,clear,,,,,,"DO may be higher, old meter (YSI) from Lewis Lab.  Silty, clay, bottom.",,,,,,,,,
9942_20080514,10.84000015,388,0.252000004,0.140000001,109.9000015,12.14999962,7.789999962,Brown,,,,,,,,,,,,,,,
9942_20080603,16.45999908,309,0.239999995,0.180000007,66.19999695,6.400000095,7.400000095,,,,,36.34000015,0.180000007,,,,,,,,,,
9942_20080630,17.07999992,283,0.216999993,0.159999996,79.19999695,7.519999981,7.519999981,,,,,31.38999939,0.180000007,,,,,,,,,,
9942_20080722,19.27000046,0.351999998,0.256999999,0.189999998,47.20000076,4.349999905,7.570000172,,,33,,28.70999908,0.360000014,,,,,,,,,,
9942_20080811,19.32999992,465,0.338999987,0.25,79.30000305,0.289999992,7.699999809,,53.5,17,,48.90999985,0.870000005,,,,,,,,,,
9942_20080918,,,,,,,,,,,,,,no water quality data,,,,,,,,,
9942_20090518,16.11000061,320,0.245000005,0.189999998,115,11.43999958,7.159999847,,8,,1,,,,,,,,,,,,
9942_20090701,18,347,0.25999999,0.189999998,49.70000076,4.619999886,6.019999981,muddy brown,17.20000076,31,1,,,,,,,,,,,,
9942_20090728,18.27000046,404,0.300999999,0.219999999,77.59999847,7.289999962,8.539999962,,20.79999924,,,,,,,,,,,,,,
9942_20100609,16.79999924,312,0.240999997,0.180000007,-8.899999619,-0.870000005,7.21999979,Brown,18.10000038,19,1,33.18999863,1.029999971,Transformer Sample 1 - 6/9/10 *unfiltered,,5.420000076,1.470000029,,,,,,
9942_20100712,18.01000023,353,-0.769999981,5.579999924,3.5,2.900000095,7.630000114,Turbid,,15,0,,,,,,,,,,,,
9942_20100802,19.96999931,402,0.287,0.209999993,62.5,5.670000076,7.75,Brown,,9.199999809,0,,,,,,,,,,,,
9942_20110610,15,259,0.208000004,0.150000006,57,5.699999809,7.699999809,Clear,5.949999809,46,1,28.18500519,0.725840867,40 meters from the unpaved road.,,4.631723881,5.372255325,,,,,,
9942_20110720,19.70000076,309,0.224999994,0.170000002,64,5.800000191,8.300000191,Turbid,15.10000038,23,1,,,,,,,,,,,,
9953_20090629,23.51000023,1243,0.83099997,0.639999986,106.4000015,9.010000229,6.190000057,Green,9.81000042,,1,,,,,,,,,,,,
9965_20070627,18.29000092,308,0.201000005,0.150000006,195.1999969,18.29000092,10.35000038,Clear,,,2,,,other conductivity: 269 uS/cm.,,,,,,,,,
9965_20100602,20.67000008,486,0.344999999,0.25999999,73.69999695,6.590000153,,Clear,11.30000019,25,1,57.54000092,2.700000048,"Fanwort water sample 1, 6/2/10, unfiltered. pH meter not working correctly",,11.39000034,2.579999924,,,,,,
9965_20100628,23.03000069,299,0.201000005,0.150000006,241.8999939,20.73999977,8.539999962,Clear,,120,0,,,Secchi depth greater than 120 cm,,,,,,,,,
9965_20100726,,,,,,,,,,,,,,Not enough water to take YSI measurements,,,,,,,,,
ACPND001_20100702,18.12999916,350,0.261999995,0.189999998,99.5,8.43999958,7.860000134,Turbid,196,4.400000095,1,224.3000031,7.599999905,,,36.56000137,17.59000015,,,,,,
AlaGolf1_20100812,18.64999962,259,0.187000006,0.140000001,13.10000038,1.129999995,7.159999847,Brown,,12,0,,,,,,,,,,,,
AlaGolf2_20100812,18.04000092,25,0.186000004,0.140000001,43.20000076,3.660000086,7.760000229,Black,,14.5,0,,,,,,,,,,,,
Alamosa1_20100812,15.5,356,0.261000007,0.189999998,-0.400000006,-0.280000001,9.260000229,Brown,,6,0,,,,,,,,,,,,
Alamosa2_20100812,16.5,361,0.280999988,0.209999993,-6.099999905,-0.589999974,8.350000381,Tea,,81,0,,,,,,,,,,,,
Alamosa3_20100812,20,307,0.219999999,0.159999996,-1.5,-0.129999995,8.579999924,Clear,,84.5,0,,,,,,,,,,,,
Alamosa4_20100812,18.17000008,244,0.178000003,0.129999995,134,11.75,8.25,Turbid,,31,0,,,,,,,,,,,,
Alamosa5_20100812,21.70999908,255,0.177000001,0.129999995,0.5,0.050000001,9.380000114,Clear,,81,0,,,,,,,,,,,,
Alamosa6_20100812,20.96999931,259,0.181999996,0.129999995,0,0,8.670000076,Clear,,91,0,,,,,,,,,,,,
Alamosa7_20100812,17.25,1499,1.149000049,0.899999976,0.550000012,-0.5,8.68999958,Brown,,4.5,0,,,,,,,,,,,,
Anderson_20100824,20.39999962,1414,1.006999969,0.779999971,10.30000019,0.980000019,7.619999886,Clear,7.78000021,75,1,71.19999695,0.479999989,,,11.42000008,5.619999886,,,,,,
Barn_20080709,,,,,,,,,,,,48.15000153,0.25999999,,,,,,,,,,
Barn_20090509,24.79999924,627,0.409000009,0.300000012,2.400000095,0.189999998,8.399999619,Brown,,,1,33.2325592,0.810357094,,,8.660234451,3.23289299,30,1.090000033,0.360000014,0.449999988,0.090000004,3.230000019
Barn_20090713,21.55999947,583,0.405000001,0.300000012,115.5999985,10.18999958,9.579999924,Brown,4.960000038,87,1,50.08058929,0.555304527,0.330557588148124,,11.60200024,2.729468107,47.13000107,0.670000017,0.219999999,0.560000002,0.219999999,2.950000048
