SurveyCode,SeineCode,NetSeq,CrewID,Depth (ft),Distance (ft),Entered by,GeneralComments,Updated_Spp
10725_20100615_NS02,10725_20100615_NS02-03,3,13,1,3,,,FALSE
10725_20100615_NS02,10725_20100615_NS02-04,4,13,1,3,,,FALSE
10725_20100722_NS02,10725_20100722_NS02-01,1,13,1,3,,,FALSE
10725_20100722_NS02,10725_20100722_NS02-02,2,13,1,3,,,FALSE
10725_20100722_NS02,10725_20100722_NS02-03,3,13,1,3,,,FALSE
10725_20100722_NS02,10725_20100722_NS02-04,4,13,1,3,,,FALSE
10725_20100817_NS02,10725_20100817_NS02-01,1,14,1,3,,,FALSE
10725_20100817_NS02,10725_20100817_NS02-02,2,14,1,3,,,FALSE
10725_20100817_NS02,10725_20100817_NS02-03,3,14,1,3,,,FALSE
10725_20100817_NS02,10725_20100817_NS02-04,4,14,1,3,,,FALSE
10725_20110627_NS01,10725_20110627_NS01-01,1,27,,,,,FALSE
10725_20110627_NS01,10725_20110627_NS01-02,2,27,,,,,FALSE
10725_20110627_NS01,10725_20110627_NS01-03,3,27,,,,,FALSE
10725_20110627_NS01,10725_20110627_NS01-04,4,27,,,,,FALSE
10725_20110627_NS01,10725_20110627_NS01-05,5,27,,,,,FALSE
10725_20110627_NS01,10725_20110627_NS01-06,6,27,,,,,FALSE
10725_20110627_NS01,10725_20110627_NS01-07,7,27,,,,,FALSE
10725_20110627_NS01,10725_20110627_NS01-08,8,27,,,,,FALSE
10725_20110627_NS01,10725_20110627_NS01-09,9,27,,,,,FALSE
10725_20110627_NS01,10725_20110627_NS01-10,10,27,,,,,FALSE
10725_20110627_NS01,10725_20110627_NS01-11,11,27,,,,,FALSE
10725_20110627_NS02,10725_20110627_NS02-01,1,"21, 27",2.5,7,,,FALSE
10725_20110627_NS02,10725_20110627_NS02-02,2,"21, 27",3.5,10,,,FALSE
10725_20110627_NS02,10725_20110627_NS02-03,3,"21, 27",1.5,10,,,FALSE
10725_20110727_NS02,10725_20110727_NS02-01,1,"21, 27",3,8,,,FALSE
10725_20110727_NS02,10725_20110727_NS02-02,2,"21, 27",2.5,8,,,FALSE
10725_20110727_NS02,10725_20110727_NS02-03,3,"21, 27",3,9,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-01,1,11,,,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-02,2,11,,,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-03,3,11,,,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-04,4,11,,,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-05,5,11,,,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-06,6,11,,,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-07,7,11,,,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-08,8,11,,,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-09,9,11,,,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-10,10,11,,,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-11,11,11,,,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-12,12,11,,,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-13,13,11,,,,,FALSE
10757_20070607_NS01,10757_20070607_NS01-14,14,11,,,,,FALSE
10757_20070607_NS02,10757_20070607_NS02-01,1,11,3,30,,,FALSE
10757_20070607_NS02,10757_20070607_NS02-02,2,11,3,36,,,FALSE
10757_20070607_NS02,10757_20070607_NS02-03,3,11,2,15,,,FALSE
10757_20070702_NS01,10757_20070702_NS01-01,1,,,,,,FALSE
10757_20070702_NS01,10757_20070702_NS01-02,2,,,,,,FALSE
10757_20070702_NS01,10757_20070702_NS01-03,3,,,,,,FALSE
10757_20080514_NS01,10757_20080514_NS01-01,1,,,,,,FALSE
10757_20080514_NS01,10757_20080514_NS01-02,2,,,,,,FALSE
10757_20080514_NS01,10757_20080514_NS01-03,3,,,,,,FALSE
10757_20080514_NS01,10757_20080514_NS01-04,4,,,,,,FALSE
10757_20080514_NS01,10757_20080514_NS01-05,5,,,,,,FALSE
10757_20080514_NS01,10757_20080514_NS01-06,6,,,,,,FALSE
10757_20080514_NS01,10757_20080514_NS01-07,7,,,,,,FALSE
10757_20080514_NS01,10757_20080514_NS01-08,8,,,,,,FALSE
10757_20080514_NS01,10757_20080514_NS01-09,9,,,,,,FALSE
10757_20080514_NS01,10757_20080514_NS01-10,10,,,,,,FALSE
10757_20080514_NS01,10757_20080514_NS01-11,11,,,,,,FALSE
10757_20080514_NS02,10757_20080514_NS02-01,1,,,,,,FALSE
10757_20080514_NS02,10757_20080514_NS02-02,2,,,,,,FALSE
10757_20080603_NS01,10757_20080603_NS01-01,1,,,,,,FALSE
10757_20080603_NS01,10757_20080603_NS01-02,2,,,,,,FALSE
10757_20080603_NS01,10757_20080603_NS01-03,3,,,,,,FALSE
10757_20080603_NS01,10757_20080603_NS01-04,4,,,,,,FALSE
10757_20080603_NS01,10757_20080603_NS01-05,5,,,,,,FALSE
10757_20080603_NS01,10757_20080603_NS01-06,6,,,,,,FALSE
10757_20080603_NS01,10757_20080603_NS01-07,7,,,,,,FALSE
10757_20080603_NS01,10757_20080603_NS01-08,8,,,,,,FALSE
10757_20080603_NS01,10757_20080603_NS01-09,9,,,,,,FALSE
10757_20080603_NS01,10757_20080603_NS01-10,10,,,,,,FALSE
10757_20080603_NS02,10757_20080603_NS02-01,1,,2,12,,,FALSE
10757_20080603_NS02,10757_20080603_NS02-02,2,,3,12,,,FALSE
10757_20080603_NS02,10757_20080603_NS02-03,3,,1.5,24,,,FALSE
10757_20080702_NS01,10757_20080702_NS01-01,1,,,,,,FALSE
10757_20080702_NS01,10757_20080702_NS01-02,2,,,,,,FALSE
10757_20080702_NS01,10757_20080702_NS01-03,3,,,,,,FALSE
10757_20080702_NS01,10757_20080702_NS01-04,4,,,,,,FALSE
10757_20080702_NS01,10757_20080702_NS01-05,5,,,,,,FALSE
10757_20080702_NS01,10757_20080702_NS01-06,6,,,,,,FALSE
10757_20080702_NS01,10757_20080702_NS01-07,7,,,,,,FALSE
10757_20080702_NS01,10757_20080702_NS01-08,8,,,,,,FALSE
10757_20080702_NS01,10757_20080702_NS01-09,9,,,,,,FALSE
10757_20080702_NS01,10757_20080702_NS01-10,10,,,,,,FALSE
10757_20080702_NS02,10757_20080702_NS02-01,1,,1,15,,,FALSE
10757_20080702_NS02,10757_20080702_NS02-02,2,,2,18,,,FALSE
10757_20080702_NS02,10757_20080702_NS02-03,3,,2,30,,,FALSE
10757_20080722_NS01,10757_20080722_NS01-01,1,,,,,,FALSE
10757_20080722_NS01,10757_20080722_NS01-02,2,,,,,,FALSE
10757_20080722_NS01,10757_20080722_NS01-03,3,,,,,,FALSE
10757_20080722_NS01,10757_20080722_NS01-04,4,,,,,,FALSE
10757_20080722_NS01,10757_20080722_NS01-05,5,,,,,,FALSE
10757_20080722_NS01,10757_20080722_NS01-06,6,,,,,,FALSE
10757_20080722_NS01,10757_20080722_NS01-07,7,,,,,,FALSE
10757_20080722_NS01,10757_20080722_NS01-08,8,,,,,,FALSE
10757_20080722_NS01,10757_20080722_NS01-09,9,,,,,,FALSE
10757_20080722_NS01,10757_20080722_NS01-10,10,23,,,,,FALSE
10757_20080722_NS02,10757_20080722_NS02-01,1,23,2,12,,,FALSE
10757_20080722_NS02,10757_20080722_NS02-02,2,23,2,15,,,FALSE
10757_20080722_NS02,10757_20080722_NS02-03,3,23,2,18,,,FALSE
10757_20080813_NS01,10757_20080813_NS01-01,1,,,,,,FALSE
10757_20080813_NS01,10757_20080813_NS01-02,2,,,,,,FALSE
10757_20080813_NS01,10757_20080813_NS01-03,3,,,,,,FALSE
10757_20080813_NS01,10757_20080813_NS01-04,4,,,,,,FALSE
10757_20080813_NS01,10757_20080813_NS01-05,5,,,,,,FALSE
10757_20080813_NS01,10757_20080813_NS01-06,6,,,,,,FALSE
10757_20080813_NS01,10757_20080813_NS01-07,7,,,,,,FALSE
10757_20080813_NS01,10757_20080813_NS01-08,8,,,,,,FALSE
10757_20080813_NS01,10757_20080813_NS01-09,9,,,,,,FALSE
10757_20080813_NS01,10757_20080813_NS01-10,10,,,,,,FALSE
10757_20080813_NS02,10757_20080813_NS02-01,1,23,,,,,FALSE
10757_20080813_NS02,10757_20080813_NS02-02,2,23,,,,,FALSE
10757_20080813_NS02,10757_20080813_NS02-03,3,23,,,,,FALSE
10757_20090521_NS01,10757_20090521_NS01-01,1,,,,,,FALSE
10757_20090521_NS01,10757_20090521_NS01-02,2,,,,,,FALSE
10757_20090521_NS01,10757_20090521_NS01-03,3,,,,,,FALSE
10757_20090521_NS01,10757_20090521_NS01-04,4,,,,,,FALSE
10757_20090521_NS01,10757_20090521_NS01-05,5,,,,,,FALSE
10757_20090521_NS01,10757_20090521_NS01-06,6,,,,,,FALSE
10757_20090521_NS01,10757_20090521_NS01-07,7,,,,,,FALSE
10757_20090521_NS01,10757_20090521_NS01-08,8,,,,,,FALSE
10757_20090521_NS01,10757_20090521_NS01-09,9,,,,,,FALSE
10757_20090521_NS01,10757_20090521_NS01-10,10,,,,,,FALSE
10757_20090521_NS01,10757_20090521_NS01-11,11,,,,,,FALSE
10757_20090521_NS02,10757_20090521_NS02-01,1,,2,21,,,FALSE
10757_20090521_NS02,10757_20090521_NS02-02,2,,2,18,,,FALSE
10757_20090521_NS02,10757_20090521_NS02-03,3,,3,12,,,FALSE
10757_20100603_NS01,10757_20100603_NS01-01,1,14,1,3,,,FALSE
10757_20100603_NS01,10757_20100603_NS01-02,2,14,1,3,,,FALSE
10757_20100603_NS01,10757_20100603_NS01-03,3,14,1,3,,,FALSE
10757_20100603_NS01,10757_20100603_NS01-04,4,14,1,3,,,FALSE
10757_20100603_NS01,10757_20100603_NS01-05,5,14,1,3,,,FALSE
10757_20100603_NS01,10757_20100603_NS01-06,6,14,1,3,,,FALSE
10757_20100603_NS01,10757_20100603_NS01-07,7,14,1,3,,,FALSE
10757_20100603_NS01,10757_20100603_NS01-08,8,14,1,3,,,FALSE
10757_20100603_NS01,10757_20100603_NS01-09,9,14,1,3,,,FALSE
10757_20100603_NS01,10757_20100603_NS01-10,10,14,1,3,,,FALSE
10757_20100603_NS01,10757_20100603_NS01-11,11,14,1,3,,,FALSE
10757_20100603_NS01,10757_20100603_NS01-12,12,14,1,3,,,FALSE
10757_20100603_NS01,10757_20100603_NS01-13,13,14,1,3,,,FALSE
10757_20100603_NS02,10757_20100603_NS02-01,1,14,3,10,,,FALSE
10757_20100603_NS02,10757_20100603_NS02-02,2,14,3,10,,,FALSE
10757_20100603_NS02,10757_20100603_NS02-03,3,14,3,10,,,FALSE
10757_20100603_NS02,10757_20100603_NS02-04,4,14,3,10,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-01,1,14,1,3,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-02,2,14,1,3,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-03,3,14,1,3,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-04,4,14,1,3,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-05,5,14,1,3,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-08,8,14,1,3,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-09,9,14,1,3,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-10,10,13,1,3,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-11,11,14,1,3,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-12,12,14,1,3,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-13,13,14,1,3,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-14,14,14,1,3,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-15,15,14,1,3,,,FALSE
10757_20100629_NS01,10757_20100629_NS01-16,16,14,1,3,,,FALSE
10757_20100629_NS02,10757_20100629_NS02-01,1,14,2,10,,,FALSE
10757_20100629_NS02,10757_20100629_NS02-02,2,14,2,10,,,FALSE
10757_20100629_NS02,10757_20100629_NS02-03,3,14,2,10,,,FALSE
10757_20100629_NS02,10757_20100629_NS02-04,4,14,2,10,,,FALSE
10757_20100629_NS02,10757_20100629_NS02-06,6,14,1,3,,,FALSE
10757_20100629_NS02,10757_20100629_NS02-07,7,14,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-01,1,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-02,2,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-03,3,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-04,4,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-05,5,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-06,6,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-07,7,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-08,8,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-09,9,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-10,10,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-11,11,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-12,12,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-13,13,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-14,14,13,1,3,,,FALSE
10757_20100727_NS01,10757_20100727_NS01-15,15,13,1,3,,,FALSE
10757_20100727_NS02,10757_20100727_NS02-01,1,13,2.5,10,,,FALSE
10757_20100727_NS02,10757_20100727_NS02-02,2,13,2.5,10,,,FALSE
10757_20100727_NS02,10757_20100727_NS02-03,3,13,2.5,10,,,FALSE
10757_20110708_NS01,10757_20110708_NS01-01,1,27,,,,,FALSE
10757_20110708_NS01,10757_20110708_NS01-02,2,27,,,,,FALSE
10757_20110708_NS01,10757_20110708_NS01-03,3,27,,,,,FALSE
10757_20110708_NS01,10757_20110708_NS01-04,4,27,,,,,FALSE
10757_20110708_NS01,10757_20110708_NS01-05,5,27,,,,,FALSE
10757_20110708_NS01,10757_20110708_NS01-06,6,27,,,,,FALSE
10757_20110708_NS01,10757_20110708_NS01-07,7,27,,,,,FALSE
10757_20110708_NS01,10757_20110708_NS01-08,8,27,,,,,FALSE
10757_20110708_NS01,10757_20110708_NS01-09,9,27,,,,,FALSE
10757_20110708_NS01,10757_20110708_NS01-10,10,27,,,,,FALSE
10757_20110708_NS02,10757_20110708_NS02-01,1,"27, 21",3,4,,,FALSE
10757_20110708_NS02,10757_20110708_NS02-02,2,"21, 27",3,2,,,FALSE
10757_20110708_NS02,10757_20110708_NS02-03,3,"27, 21",4,3,,,FALSE
10757_20110801_NS02,10757_20110801_NS02-01,1,"21, 27",2.5,6,,,FALSE
10757_20110801_NS02,10757_20110801_NS02-02,2,"21, 27",2.5,6,,,FALSE
10757_20110801_NS02,10757_20110801_NS02-03,3,,,,,,FALSE
10820_20090609_NS01,10820_20090609_NS01-01,1,23,,,,,FALSE
10820_20090609_NS01,10820_20090609_NS01-02,2,23,,,,,FALSE
10820_20090609_NS01,10820_20090609_NS01-03,3,23,,,,,FALSE
10820_20090609_NS01,10820_20090609_NS01-04,4,23,,,,,FALSE
10820_20090609_NS01,10820_20090609_NS01-05,5,23,,,,,FALSE
10820_20090609_NS01,10820_20090609_NS01-06,6,23,,,,,FALSE
10820_20090609_NS01,10820_20090609_NS01-07,7,23,,,,,FALSE
10820_20090609_NS01,10820_20090609_NS01-08,8,23,,,,,FALSE
10820_20090609_NS01,10820_20090609_NS01-09,9,23,,,,,FALSE
10820_20090609_NS01,10820_20090609_NS01-10,10,23,,,,,FALSE
10820_20090609_NS02,10820_20090609_NS02-01,1,23,1,9,,,FALSE
10820_20090803_NS02,10820_20090803_NS02-01,1,,,,,,FALSE
10820_20090803_NS02,10820_20090803_NS02-02,2,,,,,,FALSE
10820_20090803_NS02,10820_20090803_NS02-03,3,,,,,,FALSE
10820_20090803_NS02,10820_20090803_NS02-04,4,,,,,,FALSE
10820_20090803_NS02,10820_20090803_NS02-05,5,,,,,,FALSE
10820_20090803_NS02,10820_20090803_NS02-06,6,,,,,,FALSE
10820_20090803_NS02,10820_20090803_NS02-07,7,,,,,,FALSE
10820_20090803_NS02,10820_20090803_NS02-08,8,,,,,,FALSE
10820_20090803_NS02,10820_20090803_NS02-09,9,,,,,,FALSE
10846_20070615_NS01,10846_20070615_NS01-01,1,23,,,,,FALSE
10846_20070615_NS01,10846_20070615_NS01-02,2,23,,,,,FALSE
10846_20070615_NS01,10846_20070615_NS01-03,3,23,,,,,FALSE
10846_20070615_NS01,10846_20070615_NS01-04,4,23,,,,,FALSE
10846_20070615_NS01,10846_20070615_NS01-05,5,23,,,,,FALSE
10846_20070615_NS01,10846_20070615_NS01-06,6,23,,,,,FALSE
10846_20070615_NS01,10846_20070615_NS01-07,7,23,,,,,FALSE
10846_20070615_NS01,10846_20070615_NS01-08,8,23,,,,,FALSE
10846_20070615_NS01,10846_20070615_NS01-09,9,23,,,,,FALSE
10846_20070615_NS01,10846_20070615_NS01-10,10,23,,,,,FALSE
10846_20070615_NS01,10846_20070615_NS01-11,11,23,,,,,FALSE
10846_20070615_NS02,10846_20070615_NS02-01,1,23,4.920000076,9.840000153,,,FALSE
10846_20070615_NS02,10846_20070615_NS02-02,2,23,5.90500021,9.840000153,,,FALSE
10846_20070615_NS02,10846_20070615_NS02-03,3,23,5.90500021,16.39999962,,,FALSE
10846_20070615_NS02,10846_20070615_NS02-04,4,23,,,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-01,1,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-02,2,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-03,3,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-04,4,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-05,5,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-06,6,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-07,7,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-08,8,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-09,9,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-10,10,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-11,11,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-12,12,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-13,13,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-14,14,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-15,15,13,1,3,,,FALSE
10846_20100621_NS01,10846_20100621_NS01-16,16,13,1,3,,,FALSE
10846_20100621_NS02,10846_20100621_NS02-01,1,,2.5,10,,,FALSE
10846_20100621_NS02,10846_20100621_NS02-02,2,,2.5,10,,,FALSE
10846_20100621_NS02,10846_20100621_NS02-03,3,,2.5,10,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-01,1,14,1,3,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-02,2,14,1,3,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-03,3,14,1,3,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-04,4,14,1,3,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-05,5,14,1,3,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-06,6,14,1,3,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-07,7,14,1,3,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-08,8,14,1,3,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-09,9,14,1,3,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-10,10,14,1,3,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-11,11,14,1,3,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-12,12,14,1,3,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-13,13,14,1,3,,,FALSE
10846_20100712_NS01,10846_20100712_NS01-14,14,14,1,3,,,FALSE
10846_20100712_NS02,10846_20100712_NS02-01,1,14,2.5,10,,,FALSE
10846_20100712_NS02,10846_20100712_NS02-02,2,14,2.5,10,,,FALSE
10846_20100712_NS02,10846_20100712_NS02-03,3,14,2.5,10,,,FALSE
10846_20100802_NS02,10846_20100802_NS02-01,1,13,1,3,,,FALSE
10846_20100802_NS02,10846_20100802_NS02-02,2,13,1,3,,,FALSE
10846_20100802_NS02,10846_20100802_NS02-03,3,13,1,3,,,FALSE
10846_20100802_NS02,10846_20100802_NS02-04,4,13,1,3,,,FALSE
10846_20100802_NS02,10846_20100802_NS02-05,5,13,1,3,,,FALSE
10846_20100802_NS02,10846_20100802_NS02-06,6,13,1,3,,,FALSE
10846_20100802_NS02,10846_20100802_NS02-07,7,13,1,3,,,FALSE
10846_20100802_NS02,10846_20100802_NS02-08,8,13,1,3,,,FALSE
10846_20100802_NS02,10846_20100802_NS02-09,9,13,1,3,,,FALSE
10846_20100802_NS02,10846_20100802_NS02-10,10,13,1,3,,,FALSE
10846_20100802_NS02,10846_20100802_NS02-11,11,13,1,3,,,FALSE
10846_20100802_NS02,10846_20100802_NS02-12,12,13,1,3,,,FALSE
10846_20110615_NS01,10846_20110615_NS01-01,1,27,,,,,FALSE
10846_20110615_NS01,10846_20110615_NS01-02,2,27,,,,,FALSE
10846_20110615_NS01,10846_20110615_NS01-03,3,27,,,,,FALSE
10846_20110615_NS01,10846_20110615_NS01-04,4,27,,,,,FALSE
10846_20110615_NS01,10846_20110615_NS01-05,5,27,,,,,FALSE
10846_20110615_NS01,10846_20110615_NS01-06,6,27,,,,,FALSE
10846_20110615_NS01,10846_20110615_NS01-07,7,27,,,,,FALSE
10846_20110615_NS01,10846_20110615_NS01-08,8,27,,,,,FALSE
10846_20110615_NS01,10846_20110615_NS01-09,9,27,,,,,FALSE
10846_20110615_NS01,10846_20110615_NS01-10,10,27,,,,,FALSE
10846_20110615_NS01,10846_20110615_NS01-11,11,27,,,,,FALSE
10846_20110615_NS01,10846_20110615_NS01-12,12,27,,,,,FALSE
10846_20110615_NS01,10846_20110615_NS01-13,13,27,,,,,FALSE
10846_20110615_NS02,10846_20110615_NS02-01,1,27,4.5,10,,,FALSE
10846_20110615_NS02,10846_20110615_NS02-02,2,27,3,8,,,FALSE
10846_20110615_NS02,10846_20110615_NS02-03,3,27,4,7,,,FALSE
10846_20110720_NS02,10846_20110720_NS02-01,1,"27, 21",3,6,,,FALSE
10846_20110720_NS02,10846_20110720_NS02-02,2,"21, 27",2.5,4,,,FALSE
10846_20110720_NS02,10846_20110720_NS02-03,3,,2,4,,,FALSE
10846_20110720_NS02,10846_20110720_NS02-04,4,"27, 21",3,8,,,FALSE
10909_20070717_NS01,10909_20070717_NS01-01,1,28,,,,,FALSE
10909_20070717_NS01,10909_20070717_NS01-02,2,28,,,,,FALSE
10909_20070717_NS01,10909_20070717_NS01-03,3,28,,,,,FALSE
10964_20090609_NS01,10964_20090609_NS01-01,1,3,,,,,FALSE
10964_20090609_NS01,10964_20090609_NS01-02,2,3,,,,,FALSE
10964_20090609_NS01,10964_20090609_NS01-03,3,3,,,,,FALSE
10964_20090609_NS01,10964_20090609_NS01-04,4,3,,,,,FALSE
10964_20090609_NS01,10964_20090609_NS01-05,5,3,,,,,FALSE
10964_20090609_NS01,10964_20090609_NS01-06,6,3,,,,,FALSE
10964_20090609_NS01,10964_20090609_NS01-07,7,3,,,,,FALSE
10964_20090609_NS01,10964_20090609_NS01-08,8,3,,,,,FALSE
10964_20090609_NS01,10964_20090609_NS01-09,9,,,,,,FALSE
10964_20090609_NS01,10964_20090609_NS01-10,10,,,,,,FALSE
10964_20090609_NS01,10964_20090609_NS01-11,11,,,,,,FALSE
10964_20090609_NS01,10964_20090609_NS01-12,12,,,,,,FALSE
10964_20090609_NS02,10964_20090609_NS02-01,1,,1.5,15,,,FALSE
10964_20090609_NS02,10964_20090609_NS02-02,2,,1.5,9,,,FALSE
10983_20090609_NS01,10983_20090609_NS01-01,1,,,,,,FALSE
10983_20090609_NS01,10983_20090609_NS01-02,2,,,,,,FALSE
10983_20090609_NS01,10983_20090609_NS01-03,3,,,,,,FALSE
10983_20090609_NS01,10983_20090609_NS01-04,4,,,,,,FALSE
10983_20090803_NS01,10983_20090803_NS01-01,1,,,,,,FALSE
10983_20090803_NS01,10983_20090803_NS01-02,2,,,,,,FALSE
10983_20090803_NS01,10983_20090803_NS01-03,3,,,,,,FALSE
10983_20090803_NS01,10983_20090803_NS01-04,4,,,,,,FALSE
10983_20090803_NS01,10983_20090803_NS01-05,5,,,,,,FALSE
10983_20090803_NS01,10983_20090803_NS01-06,6,,,,,,FALSE
10983_20090803_NS01,10983_20090803_NS01-07,7,,,,,,FALSE
10983_20090803_NS01,10983_20090803_NS01-08,8,,,,,,FALSE
10983_20090803_NS02,10983_20090803_NS02-01,1,,4,24,,,FALSE
10983_20090803_NS02,10983_20090803_NS02-02,2,,4,15,,,FALSE
10983_20090803_NS02,10983_20090803_NS02-03,3,,,,,,FALSE
11307_20090527_NS01,11307_20090527_NS01-01,1,23,,,,,FALSE
11307_20090527_NS01,11307_20090527_NS01-02,2,23,,,,,FALSE
11307_20090527_NS01,11307_20090527_NS01-03,3,23,,,,,FALSE
11307_20090527_NS01,11307_20090527_NS01-04,4,23,,,,,FALSE
11307_20090527_NS01,11307_20090527_NS01-05,5,23,,,,,FALSE
11307_20090527_NS01,11307_20090527_NS01-06,6,23,,,,,FALSE
11307_20090527_NS01,11307_20090527_NS01-07,7,23,,,,,FALSE
11307_20090527_NS01,11307_20090527_NS01-08,8,23,,,,,FALSE
11307_20090527_NS01,11307_20090527_NS01-09,9,23,,,,,FALSE
11307_20090527_NS02,11307_20090527_NS02-01,1,,1.5,21,,,FALSE
11508_20090608_NS01,11508_20090608_NS01-01,1,23,,,,,FALSE
11508_20090608_NS01,11508_20090608_NS01-02,2,23,,,,,FALSE
11508_20090608_NS01,11508_20090608_NS01-03,3,23,,,,,FALSE
11508_20090608_NS01,11508_20090608_NS01-04,4,23,,,,,FALSE
11508_20090608_NS01,11508_20090608_NS01-05,5,23,,,,,FALSE
11508_20090608_NS01,11508_20090608_NS01-06,6,23,,,,,FALSE
11508_20090608_NS01,11508_20090608_NS01-07,7,23,,,,,FALSE
11508_20090608_NS01,11508_20090608_NS01-08,8,23,,,,,FALSE
11508_20090608_NS01,11508_20090608_NS01-09,9,23,,,,,FALSE
11508_20090608_NS01,11508_20090608_NS01-10,10,23,,,,,FALSE
11508_20090608_NS02,11508_20090608_NS02-01,1,,1.5,12,,,FALSE
11508_20090608_NS02,11508_20090608_NS02-02,2,,1.5,30,,,FALSE
11508_20090608_NS02,11508_20090608_NS02-03,3,,1.5,18,,,FALSE
11518_20070712_NS01,11518_20070712_NS01-01,1,,,,,,FALSE
11518_20070712_NS01,11518_20070712_NS01-02,2,,,,,,FALSE
11518_20070712_NS01,11518_20070712_NS01-03,3,,,,,,FALSE
11651_20090605_NS01,11651_20090605_NS01-01,1,23,,,,,FALSE
11651_20090605_NS01,11651_20090605_NS01-02,2,23,,,,,FALSE
11651_20090605_NS01,11651_20090605_NS01-03,3,23,,,,,FALSE
11651_20090605_NS01,11651_20090605_NS01-04,4,23,,,,,FALSE
11651_20090605_NS01,11651_20090605_NS01-05,5,23,,,,,FALSE
11651_20090605_NS01,11651_20090605_NS01-06,6,23,,,,,FALSE
11651_20090605_NS01,11651_20090605_NS01-07,7,23,,,,,FALSE
11651_20090605_NS01,11651_20090605_NS01-08,8,23,,,,,FALSE
11651_20090605_NS01,11651_20090605_NS01-09,9,23,,,,,FALSE
